iter	RMSE
0	4.982085417
1	4.835965392
2	4.693860669
3	4.556254679
4	4.422798063
5	4.293600672
6	4.168634785
7	4.0479353
8	3.92959542
9	3.815225326
10	3.70507799
11	3.598173493
12	3.494495095
13	3.393954151
14	3.295738448
15	3.200383442
16	3.107931623
17	3.018334568
18	2.931152928
19	2.846916667
20	2.765176256
21	2.686024628
22	2.609296194
23	2.535230783
24	2.463061707
25	2.39328565
26	2.325544844
27	2.259982072
28	2.196190342
29	2.134644046
30	2.075153679
31	2.017257589
32	1.961256023
33	1.907225211
34	1.85510839
35	1.804629875
36	1.755138654
37	1.707790109
38	1.661934281
39	1.617212502
40	1.574676003
41	1.533035306
42	1.492928412
43	1.454023525
44	1.416347921
45	1.379839635
46	1.344433712
47	1.310282661
48	1.277344789
49	1.245965426
50	1.215034475
51	1.185478094
52	1.156782088
53	1.12921432
54	1.102677145
55	1.076953267
56	1.052006256
57	1.027725416
58	1.004426582
59	0.9816470075
60	0.9599532782
61	0.9390102194
62	0.918684057
63	0.8995676413
64	0.8810187221
65	0.8632124689
66	0.846488596
67	0.8304628581
68	0.8153331771
69	0.7998571961
70	0.7852948124
71	0.7711267806
72	0.7577746927
73	0.7448736415
74	0.7326151241
75	0.7208819537
76	0.7093333217
77	0.6981531829
78	0.6879229258
79	0.677821176
80	0.6683313888
81	0.659369846
82	0.6506613807
83	0.6420737195
84	0.6338700316
85	0.6261700981
86	0.6189808783
87	0.6117252438
88	0.6049385677
89	0.5986234001
90	0.5922710023
91	0.5864759392
92	0.5810346202
93	0.5758314937
94	0.5705887592
95	0.5659015683
96	0.5618337824
97	0.557461978
98	0.5530283871
99	0.548925136
100	0.5451035383
101	0.5413978744
102	0.5384012226
103	0.5351592986
104	0.5319227545
105	0.5289208857
106	0.5262308348
107	0.5233440599
108	0.5207976546
109	0.5182505261
110	0.5161133789
111	0.5139203978
112	0.5117357504
113	0.5098336368
114	0.5079147444
115	0.5061634855
116	0.5043912614
117	0.5026697943
118	0.5011151903
119	0.4998097401
120	0.498416807
121	0.4969585572
122	0.4955593824
123	0.494211905
124	0.4929127581
125	0.4921014452
126	0.4910265286
127	0.4899156905
128	0.4888668925
129	0.4880468573
130	0.4870634798
131	0.4859127809
132	0.4850478857
133	0.4844339615
134	0.4836306064
135	0.4828702531
136	0.4822392516
137	0.4816153847
138	0.4808582011
139	0.4799682502
140	0.4792593447
141	0.4785077706
142	0.4778053331
143	0.4771672496
144	0.4765469131
145	0.4756954509
146	0.4751337266
147	0.474531397
148	0.4739287266
149	0.4734077834
150	0.4730493916
151	0.4725100282
152	0.4719286265
153	0.4714639499
154	0.4711410697
155	0.4707325022
156	0.4703858037
157	0.4700117915
158	0.4694875236
159	0.4691079004
160	0.4686218895
161	0.4683316274
162	0.4679188676
163	0.4675883113
164	0.4671400499
165	0.4667660711
166	0.4662581079
167	0.4658761655
168	0.465557198
169	0.4651984629
170	0.4647481085
171	0.4644478103
172	0.4640667642
173	0.463551286
174	0.463287489
175	0.4628972403
176	0.4622593052
177	0.4620060825
178	0.4615770879
179	0.4611360087
180	0.4607495404
181	0.4606298815
182	0.4602899277
183	0.4597511273
184	0.4594120975
185	0.4591754256
186	0.4589197742
187	0.4585676397
188	0.4584435201
189	0.4583066924
190	0.4579667623
191	0.4576420476
192	0.457358661
193	0.4570294416
194	0.456824514
195	0.4564660767
196	0.4562702152
197	0.456018128
198	0.4557805395
199	0.4554870342
200	0.4553463034
201	0.4549745233
202	0.4547835319
203	0.4547067689
204	0.4544849351
205	0.45435168
206	0.4541785495
207	0.4539555053
208	0.4537763994
209	0.453681048
210	0.4535179681
211	0.4533179144
212	0.4531117886
213	0.4530369689
214	0.4527542399
215	0.4526209071
216	0.4523767978
217	0.4521609554
218	0.4520212109
