iter	Passed	Remaining
217	658	2362
218	662	2361
219	665	2358
220	668	2355
221	671	2351
222	674	2349
223	676	2345
224	679	2340
225	682	2336
226	685	2334
227	688	2331
228	691	2327
229	694	2326
230	697	2323
231	700	2319
232	704	2318
233	707	2317
234	710	2314
235	713	2310
236	716	2308
237	719	2304
238	722	2301
239	725	2297
240	728	2294
241	732	2292
242	735	2291
243	737	2283
244	740	2280
245	743	2279
246	746	2276
247	749	2273
248	752	2269
249	755	2266
250	758	2262
251	761	2260
252	764	2257
253	767	2254
254	770	2251
255	773	2247
256	776	2245
257	779	2241
258	782	2238
259	785	2236
260	788	2233
261	792	2231
262	795	2228
263	798	2225
264	801	2222
265	804	2221
266	808	2218
267	811	2216
268	814	2214
269	816	2208
270	819	2205
271	822	2202
272	825	2198
273	829	2197
274	832	2194
275	835	2192
276	839	2190
277	840	2183
278	843	2180
279	846	2177
280	850	2175
281	853	2172
282	856	2169
283	859	2166
284	861	2162
285	864	2158
286	867	2156
287	870	2152
288	873	2150
289	877	2147
290	880	2144
291	883	2141
292	886	2137
293	888	2133
294	892	2133
295	896	2131
296	899	2129
297	902	2126
298	905	2123
299	907	2117
300	910	2114
301	914	2114
302	918	2111
303	921	2109
304	924	2107
305	928	2105
306	931	2102
307	934	2099
308	937	2096
309	940	2093
310	944	2091
311	947	2089
312	950	2085
313	953	2083
314	957	2081
315	960	2078
316	965	2079
317	972	2085
318	980	2093
319	986	2095
320	990	2095
321	993	2092
322	1073	2249
323	1077	2248
324	1081	2246
325	1085	2243
326	1089	2241
327	1092	2238
328	1096	2235
329	1099	2231
330	1102	2227
331	1106	2225
332	1109	2222
333	1112	2218
334	1115	2214
335	1119	2211
336	1122	2208
337	1125	2205
338	1128	2201
339	1132	2198
340	1136	2195
341	1148	2210
342	1151	2206
343	1156	2205
344	1162	2206
345	1166	2204
346	1171	2205
347	1177	2205
348	1182	2205
349	1186	2203
350	1191	2202
351	1196	2202
352	1201	2201
353	1205	2200
354	1209	2197
355	1212	2194
356	1217	2193
357	1246	2234
358	1251	2234
359	1256	2234
360	1261	2233
361	1267	2233
362	1272	2232
363	1277	2232
364	1282	2231
365	1287	2229
366	1292	2229
367	1296	2226
368	1301	2226
369	1305	2223
370	1309	2220
371	1312	2215
372	1315	2211
373	1318	2206
374	1321	2201
375	1324	2197
376	1326	2192
377	1329	2187
378	1332	2183
379	1336	2179
380	1339	2175
381	1341	2170
382	1344	2165
383	1347	2162
384	1351	2158
385	1355	2155
386	1357	2150
387	1361	2147
388	1364	2143
389	1367	2139
390	1371	2136
391	1374	2132
392	1377	2127
393	1380	2122
394	1383	2119
395	1386	2115
396	1390	2111
397	1393	2107
398	1397	2104
399	1399	2099
400	1402	2095
401	1406	2091
402	1409	2088
403	1412	2084
404	1416	2080
405	1419	2076
406	1422	2072
407	1425	2069
408	1429	2065
409	1432	2061
410	1435	2056
411	1438	2052
412	1441	2048
413	1444	2044
414	1447	2040
415	1450	2036
416	1454	2032
417	1457	2029
418	1460	2024
419	1462	2020
420	1466	2016
421	1469	2013
422	1473	2009
423	1476	2005
424	1479	2001
425	1482	1996
426	1485	1993
427	1488	1989
428	1491	1985
429	1494	1981
430	1497	1977
431	1500	1973
432	1504	1969
433	1507	1965
434	1510	1961
435	1513	1957
436	1516	1953
437	1519	1949
438	1522	1945
439	1525	1941
440	1528	1937
441	1532	1934
442	1535	1930
443	1538	1926
444	1543	1924
445	1546	1920
446	1548	1915
447	1552	1912
448	1554	1907
449	1557	1903
450	1560	1900
451	1563	1895
452	1566	1891
453	1570	1888
454	1573	1884
455	1576	1880
456	1580	1877
457	1583	1873
458	1586	1869
459	1588	1865
460	1592	1861
461	1595	1858
462	1599	1854
463	1602	1850
464	1605	1847
465	1610	1845
466	1644	1876
467	1647	1872
468	1651	1869
469	1655	1866
470	1658	1862
471	1662	1859
472	1667	1857
473	1671	1854
474	1674	1850
475	1677	1847
476	1681	1843
477	1685	1840
478	1688	1837
479	1691	1832
480	1695	1829
481	1699	1826
482	1703	1823
483	1741	1857
484	1746	1854
485	1750	1851
486	1753	1847
487	1757	1843
488	1761	1840
489	1764	1836
490	1769	1834
491	1773	1831
492	1777	1827
493	1780	1823
494	1783	1819
495	1786	1815
496	1790	1811
497	1792	1807
498	1795	1802
499	1798	1798
500	1801	1794
501	1804	1790
502	1807	1786
503	1810	1781
504	1813	1777
505	1816	1773
506	1819	1768
507	1822	1764
508	1825	1760
509	1827	1756
510	1831	1752
511	1834	1748
512	1837	1744
513	1841	1741
514	1845	1737
515	1848	1733
516	1850	1729
517	1854	1725
518	1856	1720
519	1859	1716
520	1862	1712
521	1866	1708
522	1868	1704
523	1872	1701
524	1876	1697
525	1879	1693
526	1881	1689
527	1885	1685
528	1888	1681
529	1891	1677
530	1893	1672
531	1897	1669
532	1900	1665
533	1903	1661
534	1906	1656
535	1909	1653
536	1912	1649
537	1915	1644
538	1918	1640
539	1921	1636
540	1924	1633
541	1927	1628
542	1931	1625
543	1934	1621
544	1938	1618
545	1940	1613
546	1943	1609
547	1946	1605
548	1950	1602
549	1953	1598
550	1955	1593
551	1959	1590
552	1962	1586
553	1965	1582
554	1969	1578
555	1972	1575
556	1975	1571
557	1978	1567
558	1982	1563
559	1985	1559
560	1988	1556
561	1991	1552
562	1994	1548
563	1996	1543
564	2000	1540
565	2004	1536
566	2007	1532
567	2010	1529
568	2013	1525
569	2016	1521
570	2019	1517
571	2024	1514
572	2027	1510
573	2030	1507
574	2033	1503
575	2036	1499
576	2039	1495
577	2042	1491
578	2046	1487
579	2048	1483
580	2051	1479
581	2054	1475
582	2056	1471
583	2060	1467
584	2063	1463
585	2065	1459
586	2074	1459
587	2081	1458
588	2086	1455
589	2089	1451
590	2093	1448
591	2096	1444
592	2176	1493
593	2182	1491
594	2186	1488
595	2189	1483
596	2192	1480
597	2196	1476
598	2199	1472
599	2202	1468
600	2206	1464
601	2208	1460
602	2211	1456
603	2214	1451
604	2217	1447
605	2220	1443
606	2223	1439
607	2226	1435
608	2230	1431
609	2233	1427
610	2236	1423
611	2239	1419
612	2243	1416
613	2246	1412
614	2249	1408
615	2252	1403
616	2255	1399
617	2258	1395
618	2261	1391
619	2264	1387
620	2267	1384
621	2271	1380
622	2274	1376
623	2277	1372
624	2280	1368
625	2283	1364
626	2286	1360
627	2289	1356
628	2292	1352
629	2295	1348
630	2299	1344
631	2302	1340
632	2305	1336
633	2309	1333
634	2316	1331
635	2320	1328
636	2323	1323
637	2326	1320
638	2329	1315
639	2332	1311
640	2335	1308
641	2338	1304
642	2342	1300
643	2345	1296
644	2348	1292
645	2352	1288
646	2355	1285
647	2358	1281
648	2361	1277
649	2364	1273
650	2368	1269
651	2371	1265
652	2374	1261
653	2377	1257
654	2380	1253
655	2383	1250
656	2386	1246
657	2389	1242
658	2393	1238
659	2396	1234
660	2399	1230
661	2401	1226
662	2405	1222
663	2408	1218
664	2412	1215
665	2414	1211
666	2418	1207
667	2421	1203
668	2424	1199
669	2426	1195
670	2429	1191
671	2432	1187
672	2436	1183
673	2439	1179
674	2442	1176
675	2445	1172
676	2449	1168
677	2452	1164
678	2455	1160
679	2458	1156
680	2462	1153
681	2466	1150
682	2470	1146
683	2473	1142
684	2476	1138
685	2480	1135
686	2484	1131
687	2486	1127
688	2491	1124
689	2496	1121
690	2500	1118
691	2503	1114
692	2508	1111
693	2511	1107
694	2514	1103
695	2518	1099
696	2522	1096
697	2525	1092
698	2528	1088
699	2532	1085
700	2535	1081
701	2538	1077
702	2541	1073
703	2545	1070
704	2547	1066
705	2551	1062
706	2554	1058
707	2558	1055
708	2562	1051
709	2566	1048
710	2570	1044
711	2573	1040
712	2576	1037
713	2579	1033
714	2582	1029
715	2585	1025
716	2588	1021
717	2592	1018
718	2594	1014
719	2598	1010
720	2600	1006
721	2604	1002
722	2607	998
723	2610	995
724	2615	992
725	2619	988
726	2623	985
727	2626	981
728	2630	977
729	2633	974
730	2637	970
731	2640	966
732	2643	963
733	2647	959
734	2651	956
735	2655	952
736	2658	948
737	2661	944
738	2664	941
739	2667	937
740	2670	933
741	2674	929
742	2677	926
743	2681	922
744	2684	918
745	2687	915
746	2690	911
747	2694	907
748	2697	904
749	2700	900
750	2704	896
751	2707	893
752	2711	889
753	2714	885
754	2717	881
755	2721	878
756	2724	874
757	2727	870
758	2729	866
759	2732	862
760	2735	859
761	2738	855
762	2741	851
763	2744	847
764	2747	844
765	2752	840
766	2755	837
767	2759	833
768	2762	829
769	2765	826
770	2768	822
771	2771	818
772	2775	814
773	2778	811
774	2781	807
775	2784	803
776	2787	800
777	2791	796
778	2794	792
779	2797	788
780	2800	785
781	2803	781
782	2807	777
783	2810	774
784	2813	770
785	2815	766
786	2817	762
787	2821	759
788	2825	755
789	2828	751
790	2831	748
791	2834	744
792	2838	740
793	2841	737
794	2844	733
795	2847	729
796	2850	726
797	2854	722
798	2857	718
799	2860	715
800	2863	711
801	2866	707
802	2869	704
803	2873	700
804	2877	696
805	2880	693
806	2882	689
807	2886	685
808	2889	682
809	2892	678
810	2896	674
811	2899	671
812	2903	667
813	2906	664
814	2909	660
815	2912	656
816	2916	653
817	2919	649
818	2922	645
819	2925	642
820	2929	638
821	2932	634
822	2935	631
823	2937	627
824	2941	623
825	2945	620
826	2948	616
827	2952	613
828	2955	609
829	2958	605
830	2961	602
831	2965	598
832	2968	595
833	2970	591
834	2973	587
835	2977	584
836	2980	580
837	2983	576
838	2987	573
839	2990	569
840	2993	565
841	2996	562
842	3000	558
843	3003	555
844	3006	551
845	3009	547
846	3012	544
847	3015	540
848	3018	536
849	3021	533
850	3024	529
851	3027	525
852	3031	522
853	3034	518
854	3037	515
855	3040	511
856	3043	507
857	3046	504
858	3049	500
859	3052	496
860	3056	493
861	3059	489
862	3062	486
863	3064	482
864	3067	478
865	3070	475
866	3074	471
867	3077	467
868	3080	464
869	3082	460
870	3085	457
871	3088	453
872	3092	449
873	3095	446
874	3098	442
875	3102	439
876	3105	435
877	3108	431
878	3111	428
879	3114	424
880	3118	421
881	3121	417
882	3124	413
883	3126	410
884	3130	406
885	3133	403
886	3136	399
887	3139	396
888	3143	392
889	3146	388
890	3150	385
891	3153	381
892	3157	378
893	3160	374
894	3164	371
895	3167	367
896	3173	364
897	3181	361
898	3190	358
899	3193	354
900	3196	351
901	3200	347
902	3286	353
903	3293	349
904	3296	346
905	3300	342
906	3304	338
907	3307	335
908	3310	331
909	3313	327
910	3316	324
911	3319	320
912	3322	316
913	3326	312
914	3328	309
915	3332	305
916	3335	301
917	3337	298
918	3341	294
919	3345	290
920	3348	287
921	3351	283
922	3355	279
923	3358	276
924	3361	272
925	3391	271
926	3394	267
927	3397	263
928	3401	259
929	3404	256
930	3407	252
931	3410	248
932	3413	245
933	3416	241
934	3419	237
935	3423	234
936	3426	230
937	3429	226
938	3431	222
939	3434	219
940	3438	215
941	3441	211
942	3444	208
943	3447	204
944	3451	200
945	3454	197
946	3458	193
947	3460	189
948	3465	186
949	3468	182
950	3470	178
951	3474	175
952	3477	171
953	3491	168
954	3493	164
955	3496	160
956	3499	157
957	3503	153
958	3506	149
959	3509	146
960	3512	142
961	3515	138
962	3519	135
963	3522	131
964	3526	127
965	3529	124
966	3533	120
967	3536	116
968	3539	113
969	3542	109
970	3546	105
971	3548	102
972	3551	98
973	3554	94
974	3557	91
975	3561	87
976	3564	83
977	3567	80
978	3570	76
979	3574	72
980	3577	69
981	3580	65
982	3583	61
983	3586	58
984	3590	54
985	3593	51
986	3596	47
987	3599	43
988	3602	40
989	3606	36
990	3609	32
991	3613	29
992	3616	25
993	3620	21
994	3623	18
995	3627	14
996	3631	10
997	3634	7
998	3637	3
999	3641	0
