iter	Passed	Remaining
185	578	2532
186	581	2528
187	584	2522
188	586	2518
189	589	2513
190	592	2509
191	595	2505
192	598	2501
193	601	2498
194	604	2494
195	607	2491
196	610	2487
197	613	2484
198	615	2479
199	619	2477
200	622	2472
201	625	2469
202	628	2465
203	630	2461
204	634	2460
205	638	2459
206	641	2455
207	643	2451
208	647	2449
209	649	2444
210	652	2441
211	655	2437
212	658	2434
213	661	2429
214	664	2426
215	667	2423
216	671	2421
217	674	2419
218	677	2416
219	681	2415
220	684	2413
221	687	2409
222	690	2406
223	693	2402
224	696	2398
225	699	2395
226	702	2393
227	706	2391
228	708	2386
229	711	2383
230	714	2379
231	717	2374
232	720	2370
233	722	2366
234	725	2362
235	729	2360
236	732	2358
237	736	2356
238	739	2353
239	742	2350
240	745	2348
241	748	2345
242	751	2342
243	755	2340
244	758	2336
245	761	2333
246	764	2330
247	767	2327
248	771	2325
249	774	2323
250	777	2320
251	780	2317
252	784	2315
253	787	2312
254	790	2308
255	793	2306
256	796	2302
257	799	2298
258	802	2296
259	805	2291
260	807	2287
261	811	2285
262	815	2284
263	817	2280
264	821	2278
265	825	2277
266	828	2275
267	832	2272
268	835	2270
269	839	2269
270	842	2266
271	846	2265
272	849	2262
273	852	2259
274	855	2255
275	859	2253
276	862	2250
277	865	2248
278	869	2246
279	872	2243
280	875	2241
281	879	2239
282	882	2235
283	885	2232
284	888	2230
285	892	2227
286	895	2224
287	898	2221
288	901	2218
289	905	2215
290	908	2212
291	911	2209
292	914	2206
293	917	2203
294	920	2201
295	923	2197
296	927	2194
297	930	2192
298	934	2191
299	939	2191
300	942	2189
301	946	2188
302	951	2187
303	954	2186
304	957	2182
305	961	2179
306	964	2178
307	968	2176
308	972	2175
309	977	2174
310	980	2172
311	984	2171
312	988	2170
313	991	2166
314	994	2163
315	997	2159
316	1000	2156
317	1003	2152
318	1006	2147
319	1009	2144
320	1012	2141
321	1016	2139
322	1019	2136
323	1022	2134
324	1027	2133
325	1030	2129
326	1032	2125
327	1035	2122
328	1038	2118
329	1041	2115
330	1045	2113
331	1048	2110
332	1052	2107
333	1055	2105
334	1059	2102
335	1062	2098
336	1064	2095
337	1068	2092
338	1071	2089
339	1075	2087
340	1077	2083
341	1080	2079
342	1085	2079
343	1091	2081
344	1094	2077
345	1097	2073
346	1137	2140
347	1142	2139
348	1146	2138
349	1151	2137
350	1155	2136
351	1159	2134
352	1164	2133
353	1168	2131
354	1172	2130
355	1176	2128
356	1180	2125
357	1184	2123
358	1189	2123
359	1193	2120
360	1195	2116
361	1199	2113
362	1201	2108
363	1205	2105
364	1208	2102
365	1211	2099
366	1215	2096
367	1218	2093
368	1221	2089
369	1225	2086
370	1228	2082
371	1231	2078
372	1234	2075
373	1238	2072
374	1241	2069
375	1245	2066
376	1248	2063
377	1252	2060
378	1255	2056
379	1258	2053
380	1261	2050
381	1265	2047
382	1268	2043
383	1271	2039
384	1275	2036
385	1278	2033
386	1280	2028
387	1284	2025
388	1287	2022
389	1290	2019
390	1294	2015
391	1297	2013
392	1301	2010
393	1304	2006
394	1307	2003
395	1311	2000
396	1314	1996
397	1317	1993
398	1321	1990
399	1324	1986
400	1327	1983
401	1331	1980
402	1334	1976
403	1337	1972
404	1340	1969
405	1343	1965
406	1346	1962
407	1350	1958
408	1353	1956
409	1357	1954
410	1362	1952
411	1366	1950
412	1370	1948
413	1374	1946
414	1379	1943
415	1383	1941
416	1387	1939
417	1391	1936
418	1395	1935
419	1399	1933
420	1403	1930
421	1406	1926
422	1409	1923
423	1412	1919
424	1416	1916
425	1419	1912
426	1423	1909
427	1427	1907
428	1430	1904
429	1434	1901
430	1437	1897
431	1441	1895
432	1444	1891
433	1447	1888
434	1450	1884
435	1453	1880
436	1456	1876
437	1460	1874
438	1464	1870
439	1467	1867
440	1470	1864
441	1474	1861
442	1477	1857
443	1480	1854
444	1483	1849
445	1485	1845
446	1488	1841
447	1492	1838
448	1495	1835
449	1498	1831
450	1501	1827
451	1504	1824
452	1508	1821
453	1511	1817
454	1514	1814
455	1518	1811
456	1522	1809
457	1525	1805
458	1529	1802
459	1532	1798
460	1535	1794
461	1538	1791
462	1541	1788
463	1544	1784
464	1548	1781
465	1551	1778
466	1555	1775
467	1559	1772
468	1562	1768
469	1565	1765
470	1568	1761
471	1571	1757
472	1574	1753
473	1576	1749
474	1580	1746
475	1583	1742
476	1586	1739
477	1589	1736
478	1592	1732
479	1595	1728
480	1599	1725
481	1602	1722
482	1604	1717
483	1608	1714
484	1611	1711
485	1614	1707
486	1616	1702
487	1619	1699
488	1622	1695
489	1626	1692
490	1628	1688
491	1631	1684
492	1634	1681
493	1637	1677
494	1641	1674
495	1644	1670
496	1647	1667
497	1650	1663
498	1653	1660
499	1657	1657
500	1660	1654
501	1664	1650
502	1667	1647
503	1671	1644
504	1674	1641
505	1677	1637
506	1680	1634
507	1684	1631
508	1687	1628
509	1690	1624
510	1694	1621
511	1697	1618
512	1700	1614
513	1703	1611
514	1707	1607
515	1710	1604
516	1713	1600
517	1716	1597
518	1720	1594
519	1723	1590
520	1726	1587
521	1730	1584
522	1733	1580
523	1736	1577
524	1739	1574
525	1742	1570
526	1745	1566
527	1749	1563
528	1752	1560
529	1756	1557
530	1759	1554
531	1762	1550
532	1765	1546
533	1768	1543
534	1770	1539
535	1774	1536
536	1777	1532
537	1780	1529
538	1783	1525
539	1787	1522
540	1790	1519
541	1793	1515
542	1797	1512
543	1801	1509
544	1804	1506
545	1807	1503
546	1811	1499
547	1814	1496
548	1817	1492
549	1820	1489
550	1823	1486
551	1826	1482
552	1829	1478
553	1832	1475
554	1835	1471
555	1838	1468
556	1842	1465
557	1845	1461
558	1849	1458
559	1852	1455
560	1856	1452
561	1859	1449
562	1862	1445
563	1865	1442
564	1868	1438
565	1872	1435
566	1875	1432
567	1879	1429
568	1882	1426
569	1885	1422
570	1888	1419
571	1891	1415
572	1894	1411
573	1898	1408
574	1901	1405
575	1904	1401
576	1907	1398
577	1910	1395
578	1914	1391
579	1917	1388
580	1920	1384
581	1923	1381
582	1926	1378
583	1930	1374
584	1933	1371
585	1936	1368
586	1940	1364
587	1942	1361
588	1945	1357
589	1949	1354
590	1952	1351
591	1955	1347
592	1958	1344
593	1961	1340
594	1964	1337
595	1968	1334
596	1971	1330
597	1974	1327
598	1977	1323
599	1981	1320
600	1984	1317
601	1987	1314
602	1991	1310
603	1994	1307
604	1997	1304
605	2001	1301
606	2004	1298
607	2008	1294
608	2011	1291
609	2015	1288
610	2018	1285
611	2022	1282
612	2025	1278
613	2028	1275
614	2032	1272
615	2035	1268
616	2037	1265
617	2040	1261
618	2043	1258
619	2047	1254
620	2049	1251
621	2053	1247
622	2056	1244
623	2059	1240
624	2061	1236
625	2065	1233
626	2068	1230
627	2071	1227
628	2075	1223
629	2078	1220
630	2080	1216
631	2083	1213
632	2086	1209
633	2090	1206
634	2093	1203
635	2096	1200
636	2100	1196
637	2103	1193
638	2107	1190
639	2110	1187
640	2114	1184
641	2116	1180
642	2119	1176
643	2123	1173
644	2129	1171
645	2134	1169
646	2138	1166
647	2141	1163
648	2182	1180
649	2185	1176
650	2189	1173
651	2192	1170
652	2195	1166
653	2199	1163
654	2201	1159
655	2205	1156
656	2209	1153
657	2212	1150
658	2215	1146
659	2218	1142
660	2220	1138
661	2223	1135
662	2227	1132
663	2229	1128
664	2232	1124
665	2236	1121
666	2238	1117
667	2241	1114
668	2244	1110
669	2246	1106
670	2250	1103
671	2252	1099
672	2255	1095
673	2258	1092
674	2260	1088
675	2264	1085
676	2267	1081
677	2277	1081
678	2281	1078
679	2284	1075
680	2288	1071
681	2290	1068
682	2293	1064
683	2296	1060
684	2298	1057
685	2301	1053
686	2304	1050
687	2308	1046
688	2311	1043
689	2314	1039
690	2317	1036
691	2321	1033
692	2324	1029
693	2327	1026
694	2330	1022
695	2334	1019
696	2337	1016
697	2340	1012
698	2343	1009
699	2346	1005
700	2350	1002
701	2353	999
702	2356	995
703	2359	992
704	2363	988
705	2366	985
706	2369	982
707	2373	978
708	2376	975
709	2379	971
710	2381	968
711	2384	964
712	2389	961
713	2392	958
714	2395	954
715	2398	951
716	2401	947
717	2404	944
718	2407	940
719	2410	937
720	2413	933
721	2416	930
722	2420	927
723	2423	924
724	2427	920
725	2430	917
726	2433	913
727	2436	910
728	2439	906
729	2441	903
730	2444	899
731	2447	896
732	2451	892
733	2453	889
734	2457	885
735	2460	882
736	2463	879
737	2467	875
738	2470	872
739	2473	869
740	2477	865
741	2480	862
742	2484	859
743	2487	855
744	2491	852
745	2494	849
746	2497	845
747	2500	842
748	2503	839
749	2506	835
750	2510	832
751	2513	828
752	2516	825
753	2519	821
754	2521	818
755	2525	814
756	2528	811
757	2532	808
758	2535	805
759	2538	801
760	2541	798
761	2544	794
762	2547	791
763	2550	787
764	2552	784
765	2555	780
766	2558	777
767	2561	773
768	2564	770
769	2568	767
770	2571	763
771	2574	760
772	2577	757
773	2581	753
774	2584	750
775	2587	746
776	2590	743
777	2592	739
778	2595	736
779	2599	733
780	2602	729
781	2605	726
782	2609	723
783	2612	719
784	2616	716
785	2619	713
786	2622	709
787	2625	706
788	2628	703
789	2632	699
790	2635	696
791	2638	692
792	2641	689
793	2644	686
794	2648	682
795	2652	679
796	2656	676
797	2658	673
798	2662	669
799	2666	666
800	2669	663
801	2672	659
802	2675	656
803	2678	652
804	2681	649
805	2684	646
806	2687	642
807	2690	639
808	2694	636
809	2698	632
810	2700	629
811	2704	626
812	2707	622
813	2711	619
814	2714	616
815	2717	612
816	2720	609
817	2724	606
818	2727	602
819	2730	599
820	2733	596
821	2738	592
822	2742	589
823	2746	586
824	2749	583
825	2753	579
826	2756	576
827	2760	573
828	2763	570
829	2767	566
830	2769	563
831	2773	560
832	2777	556
833	2780	553
834	2783	550
835	2786	546
836	2789	543
837	2792	539
838	2795	536
839	2799	533
840	2802	529
841	2805	526
842	2808	523
843	2811	519
844	2815	516
845	2818	513
846	2821	509
847	2825	506
848	2827	502
849	2830	499
850	2832	496
851	2835	492
852	2838	489
853	2841	485
854	2844	482
855	2848	479
856	2851	475
857	2854	472
858	2858	469
859	2861	465
860	2863	462
861	2867	458
862	2870	455
863	2873	452
864	2876	448
865	2879	445
866	2883	442
867	2886	438
868	2889	435
869	2892	432
870	2895	428
871	2898	425
872	2901	422
873	2905	418
874	2908	415
875	2911	412
876	2914	408
877	2918	405
878	2921	402
879	2924	398
880	2926	395
881	2930	392
882	2933	388
883	2936	385
884	2940	382
885	2943	378
886	2946	375
887	2949	372
888	2952	368
889	2956	365
890	2959	362
891	2962	358
892	2965	355
893	2969	352
894	2971	348
895	2975	345
896	2978	341
897	2981	338
898	2984	335
899	2987	331
900	2991	328
901	2994	325
902	2997	321
903	3000	318
904	3003	315
905	3005	311
906	3009	308
907	3012	305
908	3015	301
909	3019	298
910	3021	295
911	3025	291
912	3028	288
913	3031	285
914	3035	281
915	3038	278
916	3041	275
917	3044	271
918	3047	268
919	3050	265
920	3053	261
921	3057	258
922	3060	255
923	3063	251
924	3067	248
925	3070	245
926	3073	242
927	3077	238
928	3080	235
929	3083	232
930	3086	228
931	3090	225
932	3093	222
933	3096	218
934	3099	215
935	3103	212
936	3106	208
937	3109	205
938	3112	202
939	3114	198
940	3117	195
941	3120	192
942	3124	188
943	3126	185
944	3129	182
945	3132	178
946	3136	175
947	3139	172
948	3143	168
949	3145	165
950	3149	162
951	3151	158
952	3154	155
953	3158	152
954	3161	148
955	3164	145
956	3167	142
957	3172	139
958	3172	139
959	3175	132
960	3178	129
961	3222	127
962	3227	124
963	3230	120
964	3233	117
965	3236	114
966	3240	110
967	3243	107
968	3247	103
969	3250	100
970	3254	97
971	3257	93
972	3260	90
973	3264	87
974	3266	83
975	3269	80
976	3273	77
977	3277	73
978	3280	70
979	3292	67
980	3295	63
981	3298	60
982	3300	57
983	3303	53
984	3307	50
985	3310	47
986	3312	43
987	3315	40
988	3319	36
989	3322	33
990	3326	30
991	3329	26
992	3332	23
993	3335	20
994	3338	16
995	3341	13
996	3344	10
997	3348	6
998	3351	3
999	3355	0
