iter	RMSE
374	0.4193464653
375	0.4192818017
376	0.4191664768
377	0.4189735708
378	0.4188657048
379	0.4187790362
380	0.4187334833
381	0.4185610481
382	0.4185050212
383	0.4183589176
384	0.4182908085
385	0.4181319628
386	0.418038358
387	0.4179391706
388	0.4176730692
389	0.4175641053
390	0.4174533614
391	0.417337282
392	0.4171687782
393	0.4171156331
394	0.4170261903
395	0.4169868037
396	0.4168750631
397	0.4168042622
398	0.4165931757
399	0.4164626731
400	0.4163631523
401	0.4162250549
402	0.4161586403
403	0.4160811496
404	0.4159550106
405	0.4158648486
406	0.4157342873
407	0.4156619818
408	0.4155984273
409	0.415547625
410	0.415436169
411	0.415366109
412	0.4152056153
413	0.4151670635
414	0.414953536
415	0.4148445672
416	0.4147549932
417	0.414687859
418	0.4146143853
419	0.4144996836
420	0.4144399207
421	0.4143962625
422	0.4142741006
423	0.414220629
424	0.4141616352
425	0.4141118896
426	0.4140178127
427	0.413935828
428	0.4138556394
429	0.4137427903
430	0.4136918844
431	0.4136576429
432	0.4136177319
433	0.4135492014
434	0.4133992679
435	0.4132829665
436	0.4132077684
437	0.4131648024
438	0.4130562013
439	0.4130220302
440	0.4129109021
441	0.4128849381
442	0.4128285033
443	0.4128003627
444	0.4127611773
445	0.4126409968
446	0.4125751384
447	0.4125083561
448	0.4124297928
449	0.4123868025
450	0.4122861147
451	0.4121825591
452	0.4120867997
453	0.4119660542
454	0.4119444096
455	0.41182519
456	0.4117358604
457	0.4116940102
458	0.4116678427
459	0.4114988929
460	0.4113529621
461	0.4112673157
462	0.411222339
463	0.4111194801
464	0.4109858027
465	0.4107056351
466	0.4106237714
467	0.410553124
468	0.4104825651
469	0.4101183346
470	0.4100590513
471	0.4100277946
472	0.4100079361
473	0.4099301176
474	0.4098759533
475	0.4098200179
476	0.4097847465
477	0.4097604122
478	0.4097318048
479	0.409594409
480	0.409516924
481	0.409489651
482	0.4094272235
483	0.4093528079
484	0.4093280795
485	0.4092348065
486	0.4092199999
487	0.4091421985
488	0.4090716078
489	0.4089870377
490	0.4089308825
491	0.4089111865
492	0.408857476
493	0.4087875299
494	0.4086904829
495	0.4086709326
496	0.4086442775
497	0.4085223135
498	0.4082563624
499	0.4080682364
500	0.4077449671
501	0.4077192723
502	0.4076945044
503	0.4075100555
504	0.4074496685
505	0.4074315181
506	0.40739219
507	0.4071196297
508	0.4070529214
509	0.4069745703
510	0.4069523322
511	0.4067860237
512	0.4067640977
513	0.4066962515
514	0.4065785146
515	0.4065326428
516	0.4064797111
517	0.4064238903
518	0.4063142965
519	0.4060517999
520	0.4059924921
521	0.4059145662
522	0.4058903508
523	0.4058562363
524	0.4057339036
525	0.4056203684
526	0.4055990739
527	0.4054385777
528	0.4052513757
529	0.4051901993
530	0.4050600135
531	0.4050139867
532	0.4048649436
533	0.4047582029
534	0.4046434314
535	0.4044834524
536	0.4044223351
537	0.4043976355
538	0.4043356779
539	0.4042791391
540	0.4042182245
541	0.404099998
542	0.4040234297
543	0.4039604455
544	0.4038669197
545	0.403844644
546	0.4038021082
547	0.4036845733
548	0.4036365057
549	0.4035075107
550	0.4034880813
551	0.4034117072
552	0.4033523397
553	0.4032898834
554	0.4032238791
555	0.403194332
556	0.4031701335
557	0.4031157407
558	0.4030523737
559	0.4030267582
560	0.402913886
561	0.4027893756
562	0.4026383414
563	0.4026063675
564	0.4025375093
565	0.4024792306
566	0.402460947
567	0.4024040531
568	0.4023300285
569	0.4022900075
570	0.4022325112
571	0.4021852523
572	0.4021612128
573	0.401999575
574	0.4019052859
575	0.4017814444
576	0.4017416564
577	0.4017068987
578	0.4016955438
579	0.4016633578
580	0.4015086729
581	0.4014888604
582	0.4013852815
583	0.4012817793
584	0.401262809
585	0.4012407921
586	0.4010591732
587	0.4010375878
588	0.4008999367
589	0.4008862138
590	0.4008474597
591	0.4007318518
592	0.400601073
593	0.400442335
594	0.4003382059
595	0.4002873413
596	0.4001691893
597	0.4001136776
598	0.3999871598
599	0.3999323808
600	0.3999068475
601	0.3998858899
602	0.3998100906
603	0.3997440004
604	0.3996096896
605	0.3995493188
606	0.3994740266
607	0.3994170012
608	0.3993450288
609	0.3992401624
610	0.3990618284
611	0.3989175271
612	0.3988621082
613	0.398717934
614	0.3986592626
615	0.3986090215
616	0.3984707279
617	0.3983830986
618	0.3983134196
619	0.3982561845
620	0.3981733051
621	0.3981549554
622	0.3980874079
623	0.3979274743
624	0.3977480126
625	0.3976966548
626	0.3976418304
627	0.3974576434
628	0.3974341259
629	0.397285471
630	0.3971923668
631	0.3971441766
632	0.3970744746
633	0.3970269425
634	0.3968712862
635	0.3968494889
636	0.396787867
637	0.3967633616
638	0.3966305912
639	0.3965859965
640	0.3965685579
641	0.3965320231
642	0.3964836243
643	0.3963984341
644	0.3963609731
645	0.3962040202
646	0.3961510631
647	0.3961105714
648	0.395999173
649	0.3959517504
650	0.3959120348
651	0.3958767888
652	0.3958190908
653	0.3957621919
654	0.3957091047
655	0.3956892108
656	0.395636365
657	0.3955883635
658	0.3955328921
659	0.3955097753
660	0.3954624046
661	0.3954014022
662	0.3953409463
663	0.3952857502
664	0.395221255
665	0.3951249843
666	0.3950405154
667	0.3950231786
668	0.3949641432
669	0.3949323467
670	0.3948880222
671	0.39468801
672	0.3946639651
673	0.3945796587
674	0.3945283537
675	0.3944666623
676	0.394366222
677	0.3943071604
678	0.3942693207
679	0.3941920437
680	0.3941684548
681	0.3941366406
682	0.39411309
683	0.3940947641
684	0.3940496339
685	0.3940132392
686	0.3938739861
687	0.3937826765
688	0.3937708014
689	0.3936908088
690	0.3936083127
691	0.3935315879
692	0.393461495
693	0.3934494785
694	0.3933855287
695	0.3932953142
696	0.3932493201
697	0.3932337593
698	0.3932168686
699	0.3931683477
700	0.3929939228
701	0.3929188836
702	0.3928491288
703	0.3928181297
704	0.3927841049
705	0.3927378819
706	0.3926918364
707	0.3926358502
708	0.3926169638
709	0.3925767365
710	0.3924708105
711	0.3924227585
712	0.392388619
713	0.3923217716
714	0.3922756587
715	0.3922078147
716	0.3921493985
717	0.3920734362
718	0.3920598838
719	0.3920277254
720	0.3919957678
721	0.3919210344
722	0.3918666769
723	0.3917861458
724	0.3916369736
725	0.3915813017
726	0.3915337082
727	0.3915178467
728	0.3914387166
729	0.3914139774
730	0.3913456309
731	0.3913185397
732	0.3913103948
733	0.39129175
734	0.3912098466
735	0.3911743796
736	0.3911409246
737	0.391106618
738	0.391036832
739	0.3909220943
740	0.390887314
741	0.3908489783
742	0.3907943934
743	0.390731243
744	0.3906940925
745	0.3905899596
746	0.3905171824
747	0.3903722097
748	0.3903147884
749	0.3902254948
750	0.3902134306
751	0.3901852469
752	0.3900484716
753	0.3899763745
754	0.3899511926
755	0.3897153929
756	0.3896971514
757	0.3896163413
758	0.3895551266
759	0.3895267688
760	0.3894163667
761	0.3893601604
762	0.3893320195
763	0.3893244277
764	0.3893018364
765	0.3892504387
766	0.3891969676
767	0.3891681787
768	0.3891532532
769	0.3890556968
770	0.389004525
771	0.3889578217
772	0.388935009
773	0.3889107835
774	0.3888485328
775	0.3888138893
776	0.3887825254
777	0.3886688184
778	0.3885772149
779	0.3884688228
780	0.3883420824
781	0.3883265505
782	0.3882368406
783	0.3881919782
784	0.3881121235
785	0.3879903091
786	0.3879637541
787	0.3878946292
788	0.3878810909
789	0.3878123537
790	0.387765716
791	0.387734145
792	0.3877220082
793	0.3876758227
794	0.3876246378
795	0.3875644469
796	0.3875302734
797	0.3875107095
798	0.3874756951
799	0.3874370129
800	0.3873866699
801	0.3873499418
802	0.3873168996
803	0.3872975
804	0.3872656137
805	0.387217062
806	0.387205188
807	0.3870459614
808	0.3869679191
809	0.3869517132
810	0.3869319317
811	0.3868683249
812	0.3868384547
813	0.3867893055
814	0.3867762352
815	0.3867537917
816	0.3866855994
817	0.3866711671
818	0.3866452712
819	0.3865476974
820	0.3864850915
821	0.3864329125
822	0.3863846475
823	0.3863270863
824	0.3863082131
825	0.3862927135
826	0.386239733
827	0.3861907478
828	0.386071046
829	0.3860053921
830	0.3859551942
831	0.3859111024
832	0.3858567759
833	0.3858051872
834	0.3857702482
835	0.3857070141
836	0.3856902136
837	0.3856572266
838	0.3856045358
839	0.3855487537
840	0.3855314534
841	0.3854282418
842	0.3853539918
843	0.3853381806
844	0.3853070952
845	0.3852270027
846	0.3850956532
847	0.385089063
848	0.3850662215
849	0.3850391431
850	0.3849587802
851	0.3849411869
852	0.3849171387
853	0.384909645
854	0.3848850144
855	0.3848000408
856	0.3847762144
857	0.3847267318
858	0.3846718517
859	0.3846251928
860	0.3845969833
861	0.3845624932
862	0.3845144838
863	0.3844475204
864	0.3844085716
865	0.3843559012
866	0.3843120359
867	0.3842391636
868	0.3842172201
869	0.3841517924
870	0.3841399277
871	0.3841088608
872	0.3840760873
873	0.3840465225
874	0.3840110611
875	0.3839987996
876	0.3839800056
877	0.3839498054
878	0.3839105168
879	0.3838666946
880	0.3838035071
881	0.3837919303
882	0.3836628739
883	0.3836395577
884	0.3835793597
885	0.3835222479
886	0.383480511
887	0.3834454415
888	0.3834306894
889	0.3833833534
890	0.3833329681
891	0.3833240187
892	0.3832675354
893	0.3832409237
894	0.383213657
895	0.3830871308
896	0.3830784757
897	0.3829860034
898	0.382957109
899	0.3829147384
900	0.3829042046
901	0.3828401925
902	0.3828108728
903	0.3828015875
904	0.3827625664
905	0.3827441017
906	0.3827151995
907	0.3827048066
908	0.3826669143
909	0.3826095384
910	0.3825425935
911	0.3825008795
912	0.3824836778
913	0.3824765726
914	0.3824482669
915	0.3823950249
916	0.3823530407
917	0.3823167226
918	0.3822719428
919	0.3822188305
920	0.3821834334
921	0.3821378152
922	0.3821033346
923	0.3820869459
924	0.3820765386
925	0.3820518257
926	0.3820400855
927	0.3820317344
928	0.3820084619
929	0.3819630876
930	0.3819440906
931	0.3819109655
932	0.3818500146
933	0.381803095
934	0.3817840474
935	0.3817739608
936	0.3817607763
937	0.3817358308
938	0.381722006
939	0.3817121877
940	0.3816854873
941	0.3816605407
942	0.3816142105
943	0.3815926451
944	0.3815832695
945	0.3815490041
946	0.3814968933
947	0.3814287952
948	0.3814024561
949	0.3813659822
950	0.3813387835
951	0.3813259429
952	0.3812860029
953	0.3812353127
954	0.3811911155
955	0.3811768637
956	0.3811467715
957	0.3810812272
958	0.3810265666
959	0.3809703723
960	0.3809515453
961	0.3809078657
962	0.3808080208
963	0.3808001622
964	0.3807437863
965	0.3807075416
966	0.3806897383
967	0.3806832479
968	0.3806157432
969	0.3805477526
970	0.380493401
971	0.3804701129
972	0.3804468514
973	0.3804045949
974	0.3803598631
975	0.3803506221
976	0.3803334053
977	0.3803179384
978	0.3802816773
979	0.3802721146
980	0.3802524299
981	0.3802021485
982	0.380182695
983	0.3801685855
984	0.3801329636
985	0.3801230487
986	0.3800964145
987	0.3800776306
988	0.3800694746
989	0.3800451672
990	0.3800382167
991	0.3799715498
992	0.3799194725
993	0.3798051841
994	0.3797944018
995	0.3797798959
996	0.3796813128
997	0.3796485518
998	0.3795437409
999	0.3795093738
