iter	RMSE
374	0.4238100121
375	0.4237221849
376	0.4236592125
377	0.4235141972
378	0.4232166196
379	0.4231051678
380	0.4230306404
381	0.4229328183
382	0.4226918329
383	0.4225788824
384	0.4224724
385	0.4224044552
386	0.4223305254
387	0.4221529516
388	0.4221259494
389	0.4220402345
390	0.4217864461
391	0.4216986853
392	0.4214245723
393	0.4213020112
394	0.4212334432
395	0.421091692
396	0.421024735
397	0.4209246002
398	0.4205227448
399	0.4203186262
400	0.4202388602
401	0.4201054449
402	0.4199237499
403	0.4198598708
404	0.4197529935
405	0.4195738376
406	0.4195091996
407	0.4193643045
408	0.4192636297
409	0.4192082683
410	0.4190504638
411	0.4189756039
412	0.4189339017
413	0.4188364476
414	0.4187525111
415	0.4185986605
416	0.4185286653
417	0.418413087
418	0.4183551647
419	0.4180683595
420	0.4179285231
421	0.4178621443
422	0.4177687079
423	0.4177161081
424	0.4174877106
425	0.4174271121
426	0.4174064702
427	0.4172417778
428	0.4171453763
429	0.4169903556
430	0.4168865044
431	0.4168386956
432	0.4167204139
433	0.4166841437
434	0.4166310745
435	0.4164875727
436	0.4162497169
437	0.4161269368
438	0.4159961547
439	0.4159340585
440	0.4157474891
441	0.415689986
442	0.4155872932
443	0.4155299321
444	0.4154422171
445	0.4152965028
446	0.415173462
447	0.4151417342
448	0.4149870501
449	0.4149045727
450	0.4148350897
451	0.4146904513
452	0.4146297904
453	0.4144571618
454	0.4144083035
455	0.4143410975
456	0.4142236742
457	0.4139109541
458	0.4138657751
459	0.4138300124
460	0.4137748696
461	0.413696087
462	0.4136458485
463	0.4136341883
464	0.4135399991
465	0.4132915053
466	0.413148743
467	0.4130991205
468	0.4129504346
469	0.4128673928
470	0.4127912057
471	0.4127093664
472	0.4126883092
473	0.4126428377
474	0.4125328174
475	0.412402738
476	0.4122831041
477	0.4121611346
478	0.4120483145
479	0.4120145201
480	0.4119246595
481	0.4118087734
482	0.4117821449
483	0.4117359533
484	0.4116706908
485	0.4116148801
486	0.4115996622
487	0.4115144689
488	0.411431292
489	0.4113542294
490	0.4112979482
491	0.4112158267
492	0.4111875007
493	0.4111197814
494	0.4110065916
495	0.4108930959
496	0.4108344157
497	0.4108072631
498	0.4106980393
499	0.410575186
500	0.4104521337
501	0.4103029291
502	0.4101806682
503	0.4101396568
504	0.4099859844
505	0.4099607435
506	0.4098311842
507	0.4097481721
508	0.4097338812
509	0.4096724627
510	0.409581592
511	0.4095484602
512	0.4094729957
513	0.4094122516
514	0.4093829528
515	0.4093369205
516	0.4092352155
517	0.4091968687
518	0.4091207881
519	0.4091006986
520	0.4090129334
521	0.4088973062
522	0.4088203916
523	0.4087191195
524	0.4086691079
525	0.4085877016
526	0.4085153303
527	0.4084653689
528	0.4082945001
529	0.4081847055
530	0.4080912675
531	0.4080436985
532	0.4079402811
533	0.407816591
534	0.4077451636
535	0.4076939228
536	0.407588247
537	0.4075526231
538	0.4074377318
539	0.4073957057
540	0.4073527176
541	0.4072617258
542	0.4071795914
543	0.4070064308
544	0.4069469348
545	0.4069072256
546	0.4067926804
547	0.4067203113
548	0.4066330948
549	0.4065609103
550	0.4064522902
551	0.4062981543
552	0.4062292687
553	0.4061725477
554	0.4060974563
555	0.4060014241
556	0.4059779619
557	0.4059259953
558	0.4058941023
559	0.4058262842
560	0.4057901158
561	0.4057376999
562	0.4056602941
563	0.4056266738
564	0.4055383528
565	0.4054685365
566	0.4053949879
567	0.4053368652
568	0.4052616875
569	0.4052219232
570	0.4051460229
571	0.4050840189
572	0.4050528383
573	0.4049595824
574	0.4048924078
575	0.4048283551
576	0.4048063423
577	0.404780389
578	0.4046551481
579	0.4044717442
580	0.4043959931
581	0.4043847697
582	0.4042990944
583	0.404182613
584	0.4040324753
585	0.4039466396
586	0.4039041375
587	0.4037889335
588	0.4037220167
589	0.4036767633
590	0.4036142125
591	0.4035538302
592	0.4035168434
593	0.4035031262
594	0.4034308094
595	0.4033452174
596	0.4033022502
597	0.40326236
598	0.4032317485
599	0.403176868
600	0.403105543
601	0.4029852265
602	0.4029467081
603	0.4029004113
604	0.4028897756
605	0.4028338378
606	0.4026655535
607	0.402594755
608	0.4025182875
609	0.402462158
610	0.4023415567
611	0.4023011916
612	0.4022567254
613	0.4022479893
614	0.4022039603
615	0.4021766912
616	0.4021244798
617	0.4020642745
618	0.4020317256
619	0.4019405846
620	0.4018992609
621	0.4018729573
622	0.4018497402
623	0.4017900958
624	0.4017639899
625	0.4016914949
626	0.4015199085
627	0.401460289
628	0.4013969648
629	0.4012911186
630	0.4012045763
631	0.4011949083
632	0.4011270887
633	0.4010967476
634	0.401033469
635	0.4010085402
636	0.4009534159
637	0.4009338751
638	0.4008374734
639	0.4007826529
640	0.4007322533
641	0.4006698804
642	0.4005732865
643	0.4004841456
644	0.4003950905
645	0.4003472759
646	0.4003336227
647	0.4002861196
648	0.4002396372
649	0.4001497094
650	0.4000863051
651	0.4000320832
652	0.3999768612
653	0.3999329145
654	0.3999166793
655	0.399852768
656	0.3998043136
657	0.3997446195
658	0.3997118385
659	0.399647592
660	0.3995687288
661	0.3994835091
662	0.3994663845
663	0.3994084758
664	0.3993590242
665	0.3993357363
666	0.3992948465
667	0.3992769991
668	0.3991859557
669	0.3991754636
670	0.3991664794
671	0.399143505
672	0.3990629219
673	0.399026794
674	0.3989418298
675	0.3989071766
676	0.3988206592
677	0.3988160629
678	0.3987506171
679	0.3986363817
680	0.398597619
681	0.398469605
682	0.3984423538
683	0.398416086
684	0.3983564568
685	0.3982785432
686	0.3981472516
687	0.3981199837
688	0.3980063223
689	0.3979311105
690	0.3978650051
691	0.397853563
692	0.3978335439
693	0.3978244536
694	0.3977610114
695	0.3976860695
696	0.397644687
697	0.3976177634
698	0.3975605893
699	0.39747669
700	0.3974558761
701	0.397344322
702	0.3973101809
703	0.3972294598
704	0.3971586863
705	0.3970081461
706	0.3969818976
707	0.3969071916
708	0.3968278521
709	0.3967970458
710	0.3967567461
711	0.3967110515
712	0.3966985161
713	0.3966419174
714	0.3966043439
715	0.3965679723
716	0.3965428488
717	0.3964857695
718	0.3964417377
719	0.3964067124
720	0.3963641221
721	0.3962703264
722	0.3962037844
723	0.3961699739
724	0.3961185945
725	0.3960034278
726	0.3959436082
727	0.395910677
728	0.3958307395
729	0.3957626694
730	0.3957223545
731	0.3955488803
732	0.3954707297
733	0.3954466265
734	0.395413632
735	0.3953925321
736	0.3953514252
737	0.3953245825
738	0.3953066046
739	0.3952743607
740	0.3952650024
741	0.3952070444
742	0.3951481822
743	0.3951393742
744	0.3951092011
745	0.3950667902
746	0.3949598228
747	0.3949408053
748	0.3949191265
749	0.3949119013
750	0.3947705485
751	0.3947125532
752	0.3946777942
753	0.3946270482
754	0.3945368283
755	0.3943573078
756	0.3943227859
757	0.3942191545
758	0.3942076427
759	0.3942002124
760	0.3941389155
761	0.3940606056
762	0.3940309569
763	0.3938991482
764	0.3937405975
765	0.3937308631
766	0.3936648517
767	0.3936324796
768	0.3935335845
769	0.3934951778
770	0.3934414642
771	0.3933986271
772	0.3933755826
773	0.3933497748
774	0.3932914151
775	0.3931576276
776	0.3930637041
777	0.3929897153
778	0.3929039059
779	0.3928362343
780	0.3927778968
781	0.3927230068
782	0.3926848999
783	0.3925916219
784	0.3925543565
785	0.3925145921
786	0.3924935578
787	0.39245807
788	0.392424714
789	0.3923616123
790	0.3923482581
791	0.3923109972
792	0.3922627183
793	0.3922388082
794	0.3922159431
795	0.3921730336
796	0.3921589446
797	0.3920960704
798	0.3920248599
799	0.3919925164
800	0.3919439849
801	0.3919100805
802	0.3918834447
803	0.3918599238
804	0.3918375531
805	0.3917689338
806	0.3917377368
807	0.3916892655
808	0.3916533942
809	0.3916409409
810	0.3916034926
811	0.3914837423
812	0.3914489668
813	0.3913829439
814	0.3913596455
815	0.3913355867
816	0.3912312649
817	0.3912087352
818	0.3911852668
819	0.3911349276
820	0.3910982239
821	0.3910709878
822	0.3910348783
823	0.3909515529
824	0.3909336621
825	0.3908959108
826	0.3908606377
827	0.3908108449
828	0.3907923782
829	0.3907342474
830	0.3907183409
831	0.3906627195
832	0.3905563476
833	0.3904319715
834	0.3903867754
835	0.3903076759
836	0.3902737357
837	0.39025534
838	0.3902259389
839	0.3901662078
840	0.3900915374
841	0.3900603529
842	0.3899578785
843	0.389931032
844	0.3898346965
845	0.3897453447
846	0.3896438568
847	0.3896215817
848	0.3896127875
849	0.3895983124
850	0.3895787192
851	0.3895242866
852	0.389508015
853	0.3893918801
854	0.3893544082
855	0.3893359662
856	0.3892733181
857	0.3892352367
858	0.3892003224
859	0.3891581713
860	0.3891347216
861	0.3890788816
862	0.3890447902
863	0.3889284221
864	0.3888327161
865	0.3887850862
866	0.3887238738
867	0.3886667891
868	0.3885999488
869	0.3885778052
870	0.3885070764
871	0.3884815729
872	0.3884515552
873	0.3884157228
874	0.3883994831
875	0.3883399141
876	0.3883036355
877	0.3882964255
878	0.3882683501
879	0.388230264
880	0.3881741308
881	0.3881397516
882	0.3881010318
883	0.3880744471
884	0.388029237
885	0.3879986476
886	0.3879901649
887	0.387967763
888	0.3879226801
889	0.3878462678
890	0.3877376807
891	0.38767608
892	0.3876205004
893	0.3875658385
894	0.3875612063
895	0.3875277314
896	0.3875066032
897	0.3874528533
898	0.3873894976
899	0.3873727277
900	0.3873045284
901	0.3872865683
902	0.387253334
903	0.3872222215
904	0.387217493
905	0.3871863148
906	0.3871661996
907	0.3871239639
908	0.3871071469
909	0.3870849687
910	0.3870524213
911	0.3869612636
912	0.386939936
913	0.3868759097
914	0.3868440372
915	0.3868089688
916	0.3867762336
917	0.3866983281
918	0.3866571727
919	0.3866155198
920	0.3865471944
921	0.3865169299
922	0.3864433493
923	0.3864129463
924	0.3863939538
925	0.3863270982
926	0.3862717133
927	0.3862367444
928	0.3862020101
929	0.3861120142
930	0.3860444404
931	0.3860091113
932	0.3859696287
933	0.3859132957
934	0.3858942902
935	0.3858581419
936	0.3858190897
937	0.3857696529
938	0.3857314261
939	0.3857233161
940	0.3856507341
941	0.3856145846
942	0.3855021649
943	0.385481155
944	0.3854297798
945	0.3854006527
946	0.3853692791
947	0.3853353623
948	0.3853116605
949	0.3852882558
950	0.3852041338
951	0.3851598164
952	0.3851381708
953	0.3851170153
954	0.3850873561
955	0.3850363989
956	0.3849974171
957	0.384986784
958	0.3849433044
959	0.3848926529
960	0.3848502188
961	0.3848333011
962	0.3848283912
963	0.3848014156
964	0.3847686883
965	0.3847397442
966	0.3847189257
967	0.3846758018
968	0.3846701641
969	0.3846132031
970	0.3845688318
971	0.3845438179
972	0.3845223105
973	0.3845175979
974	0.3844768697
975	0.3844487517
976	0.3843528029
977	0.3843242192
978	0.3843215871
979	0.3842962372
980	0.3842668182
981	0.384249154
982	0.3842352593
983	0.3840920205
984	0.3840642458
985	0.3840436505
986	0.3839888663
987	0.3839478784
988	0.3839340116
989	0.3838929919
990	0.383863578
991	0.3838305072
992	0.3838058992
993	0.3837502399
994	0.3837332668
995	0.3837200845
996	0.3836814703
997	0.3836212699
998	0.3835628301
999	0.3835435119
