iter	Passed	Remaining
297	997	2350
298	1001	2348
299	1004	2344
300	1007	2340
301	1011	2337
302	1014	2332
303	1017	2329
304	1020	2325
305	1023	2320
306	1026	2316
307	1029	2313
308	1033	2310
309	1035	2305
310	1038	2301
311	1042	2298
312	1045	2294
313	1047	2289
314	1050	2284
315	1053	2280
316	1056	2276
317	1059	2272
318	1062	2267
319	1065	2264
320	1068	2260
321	1071	2256
322	1074	2252
323	1077	2248
324	1081	2245
325	1083	2241
326	1087	2237
327	1090	2233
328	1093	2231
329	1096	2226
330	1100	2223
331	1103	2219
332	1105	2215
333	1108	2211
334	1112	2207
335	1115	2204
336	1118	2201
337	1121	2197
338	1125	2194
339	1128	2190
340	1132	2187
341	1135	2184
342	1138	2180
343	1142	2178
344	1145	2175
345	1148	2170
346	1151	2167
347	1154	2163
348	1157	2159
349	1161	2156
350	1164	2153
351	1168	2150
352	1171	2147
353	1175	2144
354	1178	2140
355	1180	2135
356	1184	2132
357	1187	2129
358	1190	2126
359	1194	2123
360	1198	2121
361	1201	2117
362	1204	2113
363	1207	2109
364	1210	2106
365	1213	2102
366	1216	2098
367	1223	2100
368	1230	2104
369	1236	2105
370	1239	2102
371	1243	2099
372	1243	2099
373	1249	2097
374	1253	2094
375	1257	2092
376	1260	2088
377	1264	2085
378	1267	2082
379	1270	2078
380	1273	2074
381	1276	2071
382	1280	2068
383	1284	2065
384	1287	2061
385	1290	2057
386	1293	2053
387	1296	2050
388	1299	2046
389	1303	2043
390	1306	2040
391	1310	2038
392	1314	2034
393	1317	2031
394	1320	2028
395	1324	2025
396	1328	2022
397	1331	2018
398	1334	2015
399	1337	2011
400	1340	2008
401	1344	2004
402	1346	2000
403	1350	1997
404	1354	1994
405	1357	1990
406	1359	1986
407	1363	1982
408	1366	1979
409	1369	1976
410	1372	1972
411	1376	1968
412	1379	1966
413	1383	1963
414	1387	1960
415	1391	1957
416	1394	1954
417	1398	1951
418	1400	1947
419	1404	1943
420	1407	1940
421	1411	1937
422	1415	1935
423	1418	1931
424	1421	1927
425	1424	1923
426	1427	1920
427	1430	1916
428	1434	1913
429	1436	1908
430	1440	1906
431	1444	1903
432	1447	1899
433	1451	1896
434	1454	1893
435	1458	1890
436	1461	1887
437	1465	1884
438	1469	1881
439	1471	1877
440	1474	1873
441	1477	1869
442	1480	1866
443	1483	1861
444	1486	1858
445	1490	1855
446	1493	1851
447	1496	1848
448	1499	1844
449	1502	1840
450	1505	1836
451	1507	1832
452	1510	1828
453	1512	1823
454	1516	1820
455	1519	1816
456	1522	1812
457	1525	1809
458	1528	1805
459	1532	1802
460	1534	1798
461	1538	1794
462	1540	1790
463	1544	1787
464	1547	1784
465	1551	1781
466	1554	1778
467	1557	1774
468	1561	1771
469	1564	1768
470	1567	1764
471	1571	1761
472	1574	1758
473	1577	1754
474	1580	1750
475	1582	1745
476	1585	1742
477	1588	1738
478	1591	1734
479	1594	1731
480	1597	1727
481	1601	1724
482	1604	1720
483	1607	1717
484	1610	1713
485	1613	1710
486	1617	1706
487	1619	1702
488	1623	1699
489	1626	1696
490	1629	1692
491	1632	1689
492	1635	1685
493	1638	1682
494	1641	1678
495	1644	1674
496	1648	1671
497	1651	1667
498	1654	1664
499	1657	1660
500	1660	1657
501	1663	1654
502	1666	1650
503	1669	1646
504	1672	1642
505	1675	1639
506	1679	1635
507	1681	1632
508	1685	1629
509	1688	1625
510	1691	1621
511	1694	1617
512	1697	1614
513	1700	1610
514	1703	1607
515	1706	1603
516	1709	1600
517	1712	1596
518	1715	1593
519	1718	1589
520	1722	1586
521	1724	1582
522	1727	1578
523	1730	1575
524	1732	1570
525	1735	1567
526	1738	1563
527	1741	1559
528	1744	1555
529	1747	1552
530	1750	1548
531	1752	1544
532	1756	1541
533	1758	1537
534	1761	1534
535	1764	1530
536	1768	1527
537	1770	1523
538	1774	1520
539	1777	1517
540	1781	1513
541	1783	1510
542	1787	1506
543	1789	1503
544	1793	1499
545	1796	1496
546	1799	1493
547	1802	1489
548	1806	1486
549	1808	1482
550	1811	1478
551	1814	1475
552	1817	1471
553	1820	1468
554	1823	1464
555	1826	1461
556	1829	1457
557	1832	1454
558	1836	1451
559	1839	1448
560	1842	1444
561	1845	1441
562	1848	1437
563	1852	1434
564	1855	1431
565	1858	1427
566	1862	1424
567	1864	1420
568	1867	1417
569	1870	1413
570	1873	1409
571	1876	1406
572	1879	1403
573	1882	1399
574	1886	1396
575	1889	1393
576	1891	1389
577	1894	1385
578	1897	1382
579	1901	1379
580	1904	1375
581	1907	1372
582	1910	1368
583	1914	1365
584	1917	1362
585	1920	1359
586	1923	1355
587	1927	1352
588	1930	1349
589	1932	1345
590	1935	1341
591	1939	1338
592	1942	1335
593	1945	1331
594	1948	1328
595	1951	1325
596	1954	1321
597	1957	1318
598	1961	1315
599	1964	1312
600	1967	1308
601	1970	1305
602	1974	1301
603	1977	1298
604	1980	1295
605	1983	1291
606	1987	1288
607	1990	1285
608	1993	1281
609	1995	1278
610	1999	1275
611	2002	1271
612	2004	1267
613	2008	1264
614	2010	1260
615	2013	1257
616	2017	1254
617	2019	1250
618	2022	1246
619	2025	1243
620	2028	1239
621	2031	1236
622	2035	1233
623	2038	1230
624	2041	1227
625	2045	1223
626	2047	1220
627	2051	1217
628	2054	1213
629	2057	1210
630	2061	1207
631	2064	1204
632	2067	1200
633	2070	1197
634	2073	1193
635	2076	1190
636	2078	1186
637	2081	1182
638	2084	1179
639	2087	1175
640	2090	1172
641	2093	1169
642	2097	1166
643	2099	1162
644	2102	1159
645	2106	1156
646	2110	1153
647	2113	1149
648	2116	1146
649	2119	1142
650	2122	1139
651	2124	1135
652	2128	1132
653	2131	1129
654	2134	1125
655	2137	1122
656	2141	1119
657	2145	1116
658	2148	1113
659	2151	1110
660	2155	1106
661	2158	1103
662	2162	1100
663	2165	1097
664	2169	1094
665	2173	1091
666	2177	1088
667	2179	1085
668	2183	1081
669	2185	1078
670	2189	1074
671	2192	1071
672	2195	1068
673	2198	1064
674	2201	1061
675	2204	1058
676	2208	1055
677	2211	1051
678	2214	1048
679	2218	1045
680	2220	1041
681	2224	1038
682	2227	1035
683	2231	1032
684	2234	1028
685	2240	1027
686	2248	1026
687	2252	1023
688	2255	1019
689	2259	1016
690	2329	1043
691	2335	1041
692	2338	1037
693	2342	1034
694	2345	1030
695	2348	1027
696	2351	1023
697	2354	1020
698	2358	1016
699	2361	1013
700	2364	1010
701	2368	1006
702	2370	1003
703	2374	999
704	2377	996
705	2380	992
706	2382	988
707	2386	985
708	2390	982
709	2392	978
710	2394	974
711	2398	971
712	2400	967
713	2404	964
714	2407	960
715	2410	957
716	2414	954
717	2417	950
718	2445	957
719	2448	953
720	2451	949
721	2454	946
722	2458	943
723	2460	939
724	2464	936
725	2467	932
726	2470	928
727	2473	925
728	2476	922
729	2479	918
730	2483	915
731	2486	911
732	2489	908
733	2493	904
734	2496	901
735	2499	897
736	2502	894
737	2505	890
738	2508	887
739	2512	883
740	2515	880
741	2518	877
742	2521	873
743	2524	869
744	2527	866
745	2530	862
746	2534	859
747	2537	855
748	2540	852
749	2544	849
750	2548	845
751	2551	842
752	2554	838
753	2558	835
754	2560	832
755	2564	828
756	2567	825
757	2570	821
758	2573	818
759	2576	814
760	2580	811
761	2583	807
762	2586	804
763	2590	801
764	2593	797
765	2597	794
766	2600	790
767	2602	787
768	2606	783
769	2609	780
770	2612	777
771	2615	773
772	2618	769
773	2621	766
774	2624	762
775	2627	759
776	2630	755
777	2633	752
778	2637	749
779	2641	746
780	2645	742
781	2648	739
782	2651	735
783	2655	732
784	2659	729
785	2662	725
786	2666	722
787	2668	718
788	2671	715
789	2674	711
790	2677	708
791	2681	705
792	2683	701
793	2687	698
794	2690	694
795	2693	691
796	2695	687
797	2698	684
798	2702	680
799	2705	677
800	2709	673
801	2711	670
802	2714	666
803	2717	663
804	2720	659
805	2723	656
806	2727	652
807	2730	649
808	2732	645
809	2735	642
810	2738	639
811	2742	635
812	2745	632
813	2748	628
814	2751	625
815	2754	621
816	2758	618
817	2761	615
818	2764	611
819	2767	608
820	2770	604
821	2774	601
822	2777	597
823	2780	594
824	2782	591
825	2786	587
826	2789	584
827	2792	580
828	2796	577
829	2800	574
830	2803	570
831	2806	567
832	2810	564
833	2813	560
834	2816	557
835	2819	553
836	2822	550
837	2826	546
838	2829	543
839	2832	540
840	2835	536
841	2838	533
842	2841	529
843	2845	526
844	2848	523
845	2851	519
846	2854	516
847	2857	512
848	2860	509
849	2863	505
850	2867	502
851	2870	499
852	2873	495
853	2875	492
854	2878	488
855	2881	485
856	2884	481
857	2887	478
858	2890	475
859	2894	471
860	2897	468
861	2900	464
862	2903	461
863	2906	458
864	2910	454
865	2913	451
866	2917	448
867	2920	444
868	2923	441
869	2925	437
870	2929	434
871	2931	430
872	2934	427
873	2937	423
874	2940	420
875	2943	417
876	2946	413
877	2949	410
878	2953	407
879	2956	403
880	2960	400
881	2963	396
882	2966	393
883	2969	390
884	2972	386
885	2974	383
886	2978	379
887	2981	376
888	2984	373
889	2988	369
890	2991	366
891	2994	362
892	2997	359
893	3001	356
894	3005	352
895	3008	349
896	3010	346
897	3014	342
898	3017	339
899	3020	336
900	3023	332
901	3026	329
902	3029	325
903	3032	322
904	3035	318
905	3037	315
906	3040	312
907	3043	308
908	3046	305
909	3050	302
910	3052	298
911	3056	295
912	3058	291
913	3061	288
914	3063	284
915	3067	281
916	3069	278
917	3072	274
918	3076	271
919	3079	268
920	3082	264
921	3085	261
922	3089	258
923	3092	254
924	3095	251
925	3098	247
926	3101	244
927	3104	241
928	3107	237
929	3110	234
930	3114	231
931	3117	227
932	3120	224
933	3123	220
934	3126	217
935	3128	214
936	3131	210
937	3134	207
938	3137	204
939	3140	200
940	3144	197
941	3147	193
942	3150	190
943	3153	187
944	3156	183
945	3160	180
946	3163	177
947	3166	173
948	3169	170
949	3172	167
950	3175	163
951	3178	160
952	3181	157
953	3184	153
954	3188	150
955	3191	147
956	3194	143
957	3197	140
958	3200	136
959	3204	133
960	3206	130
961	3210	126
962	3214	123
963	3217	120
964	3220	116
965	3223	113
966	3227	110
967	3230	106
968	3233	103
969	3236	100
970	3239	96
971	3242	93
972	3245	90
973	3249	86
974	3252	83
975	3256	80
976	3259	76
977	3263	73
978	3266	70
979	3269	66
980	3272	63
981	3276	60
982	3279	56
983	3282	53
984	3285	50
985	3288	46
986	3292	43
987	3295	40
988	3298	36
989	3301	33
990	3305	30
991	3308	26
992	3311	23
993	3316	20
994	3319	16
995	3326	13
996	3333	10
997	3339	6
998	3341	3
999	3344	0
