iter	RMSE
759	0.3916483946
760	0.3916315809
761	0.3915662497
762	0.3915259033
763	0.3914844855
764	0.3913033424
765	0.3912671168
766	0.3912487722
767	0.3912022806
768	0.3911300893
769	0.3910941918
770	0.3910721325
771	0.3909571408
772	0.3909150493
773	0.3908776317
774	0.3907796813
775	0.3907451941
776	0.3907055262
777	0.3906356862
778	0.3906021355
779	0.3905891677
780	0.390574812
781	0.3905040867
782	0.3904351833
783	0.3904078517
784	0.3902957908
785	0.3902444122
786	0.3902202538
787	0.3901855143
788	0.3901128757
789	0.3900806389
790	0.3900300287
791	0.3899434234
792	0.3898032448
793	0.3897825818
794	0.3896907767
795	0.3896825581
796	0.3896724924
797	0.3896548545
798	0.3896346737
799	0.3895902761
800	0.3895663299
801	0.3895143397
802	0.3894919644
803	0.3894066119
804	0.3893776859
805	0.3892347716
806	0.3892024233
807	0.3891545268
808	0.3890661515
809	0.3890304755
810	0.3889675511
811	0.3888980782
812	0.3888525318
813	0.3887908995
814	0.3887501205
815	0.3886901174
816	0.3886640163
817	0.3885643949
818	0.3884403968
819	0.3883851101
820	0.3883523505
821	0.3882971364
822	0.3882643422
823	0.3882303308
824	0.388167595
825	0.3881330904
826	0.3880813884
827	0.3880504361
828	0.3879966445
829	0.3879266783
830	0.3878957023
831	0.3878398681
832	0.3877909086
833	0.3877533005
834	0.3877207616
835	0.3876631308
836	0.38764694
837	0.3875515369
838	0.387415491
839	0.387391721
840	0.3873404796
841	0.3872942331
842	0.3872372384
843	0.3872279619
844	0.3871730999
845	0.3871149074
846	0.3870467897
847	0.3870160094
848	0.3868793878
849	0.386861286
850	0.3868264009
851	0.3868014271
852	0.386713186
853	0.3866939109
854	0.3866534342
855	0.3866336658
856	0.3865853855
857	0.3865508759
858	0.3865021592
859	0.3864420345
860	0.3864133987
861	0.3863510921
862	0.3863051389
863	0.3862508706
864	0.3862092097
865	0.3861641263
866	0.386034611
867	0.3859997902
868	0.3859724008
869	0.385923875
870	0.3858785549
871	0.3858694993
872	0.3858237447
873	0.3858032722
874	0.3857896564
875	0.3857688994
876	0.3857468375
877	0.3857205703
878	0.3857027432
879	0.3856373395
880	0.3855257209
881	0.3855090973
882	0.3854690912
883	0.3854172011
884	0.3853783324
885	0.3853609632
886	0.3853350529
887	0.385231537
888	0.3852075558
889	0.3851740445
890	0.3851480338
891	0.3850468716
892	0.3850161968
893	0.3850116243
894	0.3849849197
895	0.3849596183
896	0.3849150335
897	0.3848140101
898	0.3847509579
899	0.3847305884
900	0.3846955053
901	0.3846634299
902	0.3845786906
903	0.3845600736
904	0.3845010546
905	0.3844669165
906	0.3843987196
907	0.3843641261
908	0.3842690769
909	0.384223854
910	0.3841788721
911	0.3841138734
912	0.3840941158
913	0.3840443928
914	0.3840175795
915	0.3839879802
916	0.3839388305
917	0.3839073027
918	0.3838732844
919	0.3838353303
920	0.3837783608
921	0.3837668149
922	0.3836829511
923	0.3836553426
924	0.383633578
925	0.3836014924
926	0.3835652416
927	0.3834924666
928	0.3834514942
929	0.383408631
930	0.38327893
931	0.3832344942
932	0.3831160962
933	0.3830725987
934	0.3830670005
935	0.3830584582
936	0.3829783033
937	0.3829235129
938	0.3828959018
939	0.3828074603
940	0.3827775099
941	0.3827412708
942	0.3826696736
943	0.3826492746
944	0.3826372642
945	0.3825964162
946	0.382573689
947	0.3825591908
948	0.382530315
949	0.382496247
950	0.3824753876
951	0.3823609462
952	0.3822880028
953	0.3822040056
954	0.3821967555
955	0.3821840137
956	0.3821644455
957	0.3821012334
958	0.3820171647
959	0.3819958773
960	0.3819676347
961	0.3819062217
962	0.3818904333
963	0.3818505056
964	0.3818086508
965	0.3817677917
966	0.3817375949
967	0.3816933805
968	0.3816652878
969	0.3816443679
970	0.3816119318
971	0.3815858596
972	0.3815312522
973	0.381507369
974	0.3814610346
975	0.3814123311
976	0.3813857556
977	0.3812757772
978	0.3812488078
979	0.3811778604
980	0.38114039
981	0.381036281
982	0.3809843457
983	0.3808856187
984	0.3808678432
985	0.3808323929
986	0.3808065749
987	0.3807803924
988	0.3807551214
989	0.3807280856
990	0.3806909461
991	0.3806646739
992	0.3806360411
993	0.3805958626
994	0.3805611784
995	0.3805077941
996	0.3804584823
997	0.3804432044
998	0.3803882206
999	0.3803616276
