iter	Passed	Remaining
153	590	3241
154	592	3232
155	595	3222
156	598	3211
157	600	3201
158	603	3190
159	606	3183
160	609	3173
161	611	3165
162	614	3156
163	617	3149
164	620	3139
165	623	3131
166	625	3122
167	628	3114
168	631	3106
169	634	3098
170	637	3089
171	639	3079
172	642	3071
173	645	3063
174	648	3056
175	650	3047
176	654	3041
177	657	3035
178	660	3027
179	662	3019
180	666	3014
181	669	3006
182	672	3003
183	676	2998
184	678	2990
185	682	2984
186	685	2979
187	688	2975
188	691	2967
189	694	2959
190	697	2953
191	700	2946
192	703	2939
193	706	2935
194	709	2930
195	712	2922
196	715	2917
197	718	2909
198	721	2904
199	724	2898
200	727	2892
201	730	2886
202	734	2883
203	738	2880
204	740	2872
205	743	2867
206	747	2862
207	750	2858
208	754	2853
209	756	2847
210	759	2840
211	763	2836
212	766	2831
213	770	2829
214	773	2823
215	776	2817
216	779	2812
217	782	2805
218	784	2798
219	787	2793
220	791	2788
221	794	2784
222	797	2780
223	800	2774
224	804	2770
225	807	2765
226	810	2760
227	813	2754
228	817	2751
229	820	2747
230	823	2741
231	826	2737
232	829	2731
233	832	2726
234	835	2720
235	838	2715
236	842	2711
237	845	2705
238	847	2699
239	849	2689
240	852	2683
241	855	2679
242	859	2676
243	861	2669
244	865	2665
245	868	2661
246	871	2656
247	875	2653
248	878	2650
249	881	2644
250	885	2641
251	887	2635
252	890	2628
253	893	2624
254	896	2619
255	899	2614
256	902	2609
257	905	2605
258	908	2598
259	911	2595
260	915	2590
261	918	2585
262	921	2582
263	924	2576
264	927	2572
265	930	2567
266	933	2563
267	936	2557
268	938	2551
269	942	2547
270	945	2542
271	948	2539
272	951	2534
273	955	2531
274	957	2525
275	961	2522
276	964	2517
277	967	2512
278	969	2505
279	972	2501
280	976	2497
281	979	2495
282	982	2490
283	986	2486
284	989	2481
285	991	2476
286	995	2472
287	998	2469
288	1002	2466
289	1005	2462
290	1010	2460
291	1013	2457
292	1017	2454
293	1020	2450
294	1023	2446
295	1027	2443
296	1030	2439
297	1033	2434
298	1036	2430
299	1040	2427
300	1043	2422
301	1044	2415
302	1047	2410
303	1051	2407
304	1054	2402
305	1057	2397
306	1060	2393
307	1063	2389
308	1066	2384
309	1070	2382
310	1073	2377
311	1076	2372
312	1079	2368
313	1082	2363
314	1085	2360
315	1088	2355
316	1091	2352
317	1095	2348
318	1098	2344
319	1101	2340
320	1104	2337
321	1108	2333
322	1111	2329
323	1114	2324
324	1117	2320
325	1120	2316
326	1123	2312
327	1126	2308
328	1129	2303
329	1132	2299
330	1136	2296
331	1139	2292
332	1142	2287
333	1145	2283
334	1148	2280
335	1151	2276
336	1154	2272
337	1158	2268
338	1161	2264
339	1164	2261
340	1168	2258
341	1172	2255
342	1175	2251
343	1179	2248
344	1182	2244
345	1185	2240
346	1188	2236
347	1191	2232
348	1194	2228
349	1198	2225
350	1201	2221
351	1204	2217
352	1207	2213
353	1211	2209
354	1214	2205
355	1215	2199
356	1219	2196
357	1222	2192
358	1226	2189
359	1228	2184
360	1231	2180
361	1234	2175
362	1237	2171
363	1240	2167
364	1243	2163
365	1246	2159
366	1249	2155
367	1252	2151
368	1255	2146
369	1258	2143
370	1261	2138
371	1264	2133
372	1267	2130
373	1270	2125
374	1273	2121
375	1276	2118
376	1279	2114
377	1282	2110
378	1285	2107
379	1288	2103
380	1291	2098
381	1294	2094
382	1298	2092
383	1302	2089
384	1305	2085
385	1309	2082
386	1312	2079
387	1315	2075
388	1324	2080
389	1330	2080
390	1338	2084
391	1343	2083
392	1346	2080
393	1349	2075
394	1445	2214
395	1452	2215
396	1456	2212
397	1459	2207
398	1462	2202
399	1465	2198
400	1469	2194
401	1472	2190
402	1476	2186
403	1479	2182
404	1483	2179
405	1486	2175
406	1489	2170
407	1492	2166
408	1496	2162
409	1499	2157
410	1502	2152
411	1505	2149
412	1509	2144
413	1512	2140
414	1516	2137
415	1519	2132
416	1522	2127
417	1525	2124
418	1528	2119
419	1531	2115
420	1535	2111
421	1566	2145
422	1569	2141
423	1573	2137
424	1575	2132
425	1579	2127
426	1582	2123
427	1585	2119
428	1588	2114
429	1592	2110
430	1595	2105
431	1598	2101
432	1602	2098
433	1605	2093
434	1608	2089
435	1611	2085
436	1614	2080
437	1618	2076
438	1620	2071
439	1623	2066
440	1627	2062
441	1630	2057
442	1632	2052
443	1636	2048
444	1639	2044
445	1642	2039
446	1645	2035
447	1648	2030
448	1651	2026
449	1654	2022
450	1657	2017
451	1660	2013
452	1664	2010
453	1668	2006
454	1671	2001
455	1674	1997
456	1677	1993
457	1681	1989
458	1684	1985
459	1687	1980
460	1689	1975
461	1694	1972
462	1697	1968
463	1700	1964
464	1703	1960
465	1706	1956
466	1710	1951
467	1712	1947
468	1715	1942
469	1718	1938
470	1722	1934
471	1724	1929
472	1727	1925
473	1731	1921
474	1734	1917
475	1737	1913
476	1741	1909
477	1744	1905
478	1747	1901
479	1751	1897
480	1755	1893
481	1759	1891
482	1764	1888
483	1767	1883
484	1770	1879
485	1774	1876
486	1777	1872
487	1780	1868
488	1783	1863
489	1787	1860
490	1790	1856
491	1794	1852
492	1797	1848
493	1800	1844
494	1804	1840
495	1807	1837
496	1810	1832
497	1814	1828
498	1817	1824
499	1820	1820
500	1823	1816
501	1827	1812
502	1830	1808
503	1833	1804
504	1836	1800
505	1840	1796
506	1843	1792
507	1846	1788
508	1850	1784
509	1853	1780
510	1856	1776
511	1860	1772
512	1863	1769
513	1866	1765
514	1870	1761
515	1873	1757
516	1877	1753
517	1880	1749
518	1883	1745
519	1886	1741
520	1889	1737
521	1892	1732
522	1895	1728
523	1899	1725
524	1901	1720
525	1905	1716
526	1908	1712
527	1911	1708
528	1914	1704
529	1918	1700
530	1920	1696
531	1923	1692
532	1927	1688
533	1930	1684
534	1933	1680
535	1936	1675
536	1939	1672
537	1943	1668
538	1946	1665
539	1949	1660
540	1952	1656
541	1955	1652
542	1958	1648
543	1961	1644
544	1965	1640
545	1969	1637
546	1972	1633
547	1975	1629
548	1978	1625
549	1981	1621
550	1984	1617
551	1987	1612
552	1989	1608
553	1993	1604
554	1995	1600
555	1998	1596
556	2002	1592
557	2005	1588
558	2008	1584
559	2011	1580
560	2015	1576
561	2018	1573
562	2022	1569
563	2025	1565
564	2027	1560
565	2030	1557
566	2033	1553
567	2036	1549
568	2039	1544
569	2042	1540
570	2046	1537
571	2049	1533
572	2052	1529
573	2055	1525
574	2059	1522
575	2062	1518
576	2065	1514
577	2068	1510
578	2071	1506
579	2074	1502
580	2077	1498
581	2080	1494
582	2083	1490
583	2086	1486
584	2089	1482
585	2092	1478
586	2096	1475
587	2100	1471
588	2103	1467
589	2107	1464
590	2109	1460
591	2112	1456
592	2116	1452
593	2119	1448
594	2122	1444
595	2125	1440
596	2128	1436
597	2131	1433
598	2135	1429
599	2137	1425
600	2140	1421
601	2144	1417
602	2147	1413
603	2150	1410
604	2153	1406
605	2156	1401
606	2159	1397
607	2162	1394
608	2164	1389
609	2167	1386
610	2171	1382
611	2173	1378
612	2177	1374
613	2180	1370
614	2183	1367
615	2186	1363
616	2190	1359
617	2193	1355
618	2196	1352
619	2200	1348
620	2203	1345
621	2206	1340
622	2209	1337
623	2213	1333
624	2216	1329
625	2219	1325
626	2222	1321
627	2225	1318
628	2229	1314
629	2232	1311
630	2235	1307
631	2239	1303
632	2242	1300
633	2245	1296
634	2248	1292
635	2253	1289
636	2258	1286
637	2262	1283
638	2265	1279
639	2268	1276
640	2272	1272
641	2275	1269
642	2278	1265
643	2281	1261
644	2285	1257
645	2288	1254
646	2291	1250
647	2295	1246
648	2298	1243
649	2301	1239
650	2304	1235
651	2307	1231
652	2310	1227
653	2314	1224
654	2318	1220
655	2321	1217
656	2324	1213
657	2327	1209
658	2331	1206
659	2334	1202
660	2337	1198
661	2341	1195
662	2345	1192
663	2348	1188
664	2352	1184
665	2355	1181
666	2358	1177
667	2361	1173
668	2364	1169
669	2367	1165
670	2370	1162
671	2373	1158
672	2377	1155
673	2380	1151
674	2383	1147
675	2386	1143
676	2389	1140
677	2393	1136
678	2396	1132
679	2399	1129
680	2403	1125
681	2406	1122
682	2409	1118
683	2412	1114
684	2415	1110
685	2418	1107
686	2422	1103
687	2425	1100
688	2428	1096
689	2431	1092
690	2435	1088
691	2438	1085
692	2444	1082
693	2451	1081
694	2460	1079
695	2466	1077
696	2469	1073
697	2472	1069
698	2472	1069
699	2480	1064
700	2483	1060
701	2486	1057
702	2489	1053
703	2493	1049
704	2496	1046
705	2500	1042
706	2503	1038
707	2507	1035
708	2510	1031
709	2515	1028
710	2518	1025
711	2521	1021
712	2525	1017
713	2529	1014
714	2532	1010
715	2535	1006
716	2558	1011
717	2561	1007
718	2564	1003
719	2566	999
720	2569	995
721	2573	992
722	2576	988
723	2579	984
724	2582	980
725	2585	977
726	2588	973
727	2592	970
728	2596	966
729	2599	962
730	2602	959
731	2606	955
732	2610	952
733	2613	948
734	2617	945
735	2620	941
736	2625	938
737	2658	945
738	2662	941
739	2666	938
740	2671	935
741	2675	931
742	2679	928
743	2683	924
744	2688	921
745	2692	917
746	2695	914
747	2699	910
748	2704	907
749	2707	903
750	2711	900
751	2715	896
752	2720	893
753	2724	890
754	2728	886
755	2732	883
756	2736	879
757	2739	875
758	2742	872
759	2745	868
760	2747	864
761	2750	860
762	2753	856
763	2757	852
764	2760	849
765	2763	845
766	2767	841
767	2771	838
768	2774	834
769	2777	830
770	2781	827
771	2784	823
772	2787	819
773	2790	815
774	2793	812
775	2797	808
776	2800	804
777	2804	801
778	2807	797
779	2811	793
780	2814	790
781	2818	786
782	2821	782
783	2825	779
784	2828	775
785	2831	771
786	2834	768
787	2837	764
788	2841	760
789	2844	757
790	2848	753
791	2851	749
792	2854	745
793	2858	742
794	2861	738
795	2864	735
796	2867	731
797	2870	727
798	2873	723
799	2877	720
800	2879	716
801	2882	712
802	2886	708
803	2889	705
804	2892	701
805	2895	697
806	2899	694
807	2902	690
808	2905	686
809	2908	683
810	2911	679
811	2915	675
812	2918	672
813	2921	668
814	2924	664
815	2927	660
816	2930	657
817	2933	653
818	2937	649
819	2940	646
820	2944	642
821	2947	638
822	2950	635
823	2954	631
824	2957	628
825	2960	624
826	2964	620
827	2967	617
828	2970	613
829	2973	609
830	2977	606
831	2980	602
832	2983	598
833	2985	594
834	2988	591
835	2992	587
836	2994	583
837	2997	580
838	3001	576
839	3004	572
840	3007	569
841	3010	565
842	3014	562
843	3017	558
844	3020	554
845	3024	551
846	3027	547
847	3030	543
848	3033	540
849	3037	536
850	3040	533
851	3044	529
852	3053	526
853	3056	523
854	3059	519
855	3063	516
856	3067	512
857	3070	508
858	3073	505
859	3076	501
860	3079	497
861	3082	494
862	3086	490
863	3089	486
864	3093	483
865	3096	479
866	3099	476
867	3103	472
868	3107	468
869	3111	465
870	3115	461
871	3152	463
872	3155	459
873	3157	455
874	3161	452
875	3164	448
876	3167	444
877	3170	441
878	3174	437
879	3177	433
880	3180	430
881	3183	426
882	3186	422
883	3189	419
884	3193	415
885	3196	411
886	3199	408
887	3202	404
888	3206	400
889	3208	397
890	3211	393
891	3215	389
892	3218	386
893	3253	386
894	3256	382
895	3260	378
896	3263	375
897	3266	371
898	3269	367
899	3273	364
900	3275	360
901	3279	356
902	3283	353
903	3286	349
904	3289	345
905	3292	342
906	3295	338
907	3298	334
908	3301	330
909	3304	327
910	3307	323
911	3310	319
912	3314	316
913	3317	312
914	3321	308
915	3324	305
916	3328	301
917	3331	297
918	3334	294
919	3337	290
920	3340	286
921	3344	283
922	3348	279
923	3351	275
924	3354	272
925	3357	268
926	3360	264
927	3363	261
928	3366	257
929	3369	253
930	3373	250
931	3376	246
932	3380	242
933	3383	239
934	3386	235
935	3389	232
936	3393	228
937	3396	224
938	3399	221
939	3402	217
940	3405	213
941	3408	210
942	3411	206
943	3415	202
944	3418	199
945	3421	195
946	3424	191
947	3428	188
948	3430	184
949	3434	180
950	3437	177
951	3441	173
952	3445	170
953	3448	166
954	3451	162
955	3454	159
956	3457	155
957	3460	151
958	3464	148
959	3468	144
960	3477	141
961	3484	137
962	3492	134
963	3497	130
964	3500	127
965	3503	123
966	3610	123
967	3618	119
968	3622	116
969	3626	112
970	3631	108
971	3635	104
972	3639	101
973	3644	97
974	3648	93
975	3653	89
976	3658	86
977	3663	82
978	3667	78
979	3670	74
980	3673	71
981	3677	67
982	3680	63
983	3684	59
984	3687	56
985	3691	52
986	3694	48
987	3697	44
988	3700	41
989	3704	37
990	3708	33
991	3735	30
992	3738	26
993	3742	22
994	3745	18
995	3748	15
996	3751	11
997	3754	7
998	3757	3
999	3761	0
