iter	RMSE
0	4.983970907
1	4.837825079
2	4.695692364
3	4.558075256
4	4.424601341
5	4.295380411
6	4.170371384
7	4.049679578
8	3.93130575
9	3.81692218
10	3.706766895
11	3.599870424
12	3.496178877
13	3.39562368
14	3.297413596
15	3.202056683
16	3.109608196
17	3.020011219
18	2.932811757
19	2.848564613
20	2.766827693
21	2.687661179
22	2.610905108
23	2.536845234
24	2.464657265
25	2.39488188
26	2.327117363
27	2.261563007
28	2.198066533
29	2.13647101
30	2.076984076
31	2.019108235
32	1.963086654
33	1.909051068
34	1.856857616
35	1.806363771
36	1.75686873
37	1.709528344
38	1.663703089
39	1.619397735
40	1.576900692
41	1.53526985
42	1.495190356
43	1.456274479
44	1.418580398
45	1.382074368
46	1.346455471
47	1.312211828
48	1.279314057
49	1.247296995
50	1.21623732
51	1.18647284
52	1.157619792
53	1.129699135
54	1.103155048
55	1.077615511
56	1.053232839
57	1.02922021
58	1.006249545
59	0.9841543303
60	0.9631587874
61	0.9422447884
62	0.923084983
63	0.9037494346
64	0.8852440343
65	0.8673677558
66	0.8504360098
67	0.8347742095
68	0.8186513458
69	0.8042438136
70	0.7901585123
71	0.776138477
72	0.7626387945
73	0.7496387128
74	0.7371103865
75	0.7254005885
76	0.7138087859
77	0.7026354135
78	0.6922205558
79	0.6825535031
80	0.673276183
81	0.6639979181
82	0.6550998411
83	0.6467222263
84	0.6387666373
85	0.6310603139
86	0.6237687395
87	0.6170359059
88	0.6104319385
89	0.6040127228
90	0.5979385594
91	0.5920410286
92	0.586410757
93	0.5807525348
94	0.5754086213
95	0.5704470389
96	0.5658407669
97	0.5614297072
98	0.557244484
99	0.5532540528
100	0.5492158044
101	0.5453936562
102	0.5419254877
103	0.5385251501
104	0.5356524948
105	0.5325692099
106	0.5294863539
107	0.5265980848
108	0.5239666207
109	0.5218744713
110	0.5194676214
111	0.5172155277
112	0.5150917846
113	0.5129387421
114	0.5109597602
115	0.5093907682
116	0.5076141495
117	0.5060311876
118	0.5045990661
119	0.5033948599
120	0.5018731548
121	0.5004442619
122	0.4990940762
123	0.4976563298
124	0.4962604383
125	0.4946684876
126	0.4933661193
127	0.4917978711
128	0.4908220588
129	0.4896719506
130	0.4885762518
131	0.4876353655
132	0.4864932139
133	0.4855754348
134	0.4845651898
135	0.4836489996
136	0.4828236905
137	0.4821164638
138	0.4815125047
139	0.4806683566
140	0.4797571135
141	0.4789733652
142	0.4783755396
143	0.477791926
144	0.4769020456
145	0.4760026448
146	0.4753697942
147	0.4748277206
148	0.4741635101
149	0.473534676
150	0.4731222
151	0.4725381728
152	0.4720056046
153	0.4715710018
154	0.4711286256
155	0.4704070062
156	0.4698075278
157	0.4694338643
158	0.4690226824
159	0.4686408319
160	0.4682057352
161	0.4678569112
162	0.4675609326
163	0.4670954741
164	0.4667081205
165	0.4662691615
166	0.4658675351
167	0.4654651531
168	0.4651542133
