iter	RMSE
207	0.455869993
208	0.4557546158
209	0.4555336264
210	0.4553315196
211	0.4550844104
212	0.4547286392
213	0.4543805473
214	0.4540557886
215	0.453693537
216	0.4534860084
217	0.4533148407
218	0.4531807818
219	0.4530133327
220	0.4526492262
221	0.4524789081
222	0.4522733648
223	0.4522060134
224	0.451924599
225	0.4518252236
226	0.4515459581
227	0.4513764176
228	0.4510500998
229	0.4507975075
230	0.4506198163
231	0.4503742655
232	0.4502605691
233	0.4499586384
234	0.4498747453
235	0.4497456627
236	0.4495698057
237	0.4492996716
238	0.4491576314
239	0.4490961871
240	0.4488300019
241	0.4486724622
242	0.4485293495
243	0.448426234
244	0.4483391056
245	0.4477447941
246	0.4472840906
247	0.4471803553
248	0.4470432749
249	0.4468935159
250	0.446802141
251	0.4465900744
252	0.4464921281
253	0.4463865525
254	0.4463045214
255	0.446019696
256	0.4456632036
257	0.4454697592
258	0.4453801594
259	0.4450335847
260	0.4449314283
261	0.4447934359
262	0.4447494092
263	0.444635277
264	0.4445769868
265	0.4444081919
266	0.4443763027
267	0.4442216928
268	0.4439230133
269	0.4436332803
270	0.4434418513
271	0.4431919987
272	0.4428546653
273	0.4426183088
274	0.4425267806
275	0.4423565459
276	0.4421096642
277	0.4419537216
278	0.4418527842
279	0.4415035601
280	0.4413969167
281	0.4413038852
282	0.4412427738
283	0.4409652628
284	0.4404494213
285	0.4403099301
286	0.4402532249
287	0.4401424646
288	0.4400805914
289	0.4399650681
290	0.4396221415
291	0.439539762
292	0.4393050346
293	0.4391963052
294	0.4389792316
295	0.4388009541
296	0.4387183292
297	0.4385366497
298	0.4381996632
299	0.4381487541
300	0.4379556275
301	0.4376192283
302	0.4375122484
303	0.4374379428
304	0.4373005928
305	0.4371999442
306	0.4371242304
307	0.4369426132
308	0.4366125554
309	0.4365179003
310	0.4363670599
311	0.436131055
312	0.4360014347
313	0.4357534147
314	0.4356265829
315	0.4355865932
316	0.4353005272
317	0.4351269283
318	0.4348926971
319	0.4347349677
320	0.4346296354
321	0.4342719948
322	0.4342699291
323	0.4342199118
324	0.4341290695
325	0.434024581
326	0.4338855452
327	0.433382483
328	0.4332891611
329	0.4331707844
330	0.4330175449
331	0.4327931118
332	0.4326867772
333	0.4323922659
334	0.4323347832
335	0.4321532114
336	0.4319803001
337	0.4318788292
338	0.4316032655
339	0.4313059268
340	0.4312216041
341	0.4311130638
342	0.4310116682
343	0.43075356
344	0.4306934472
345	0.4305943357
346	0.4302627568
347	0.4301755045
348	0.4300660803
349	0.4299456143
350	0.4296174537
351	0.4293932123
352	0.429340159
353	0.4292194739
354	0.4289974623
355	0.4287796609
356	0.428598325
357	0.4285663392
358	0.4284853071
359	0.4282705055
360	0.4282062374
361	0.4280424552
362	0.4279743694
363	0.4279499373
364	0.4278918826
365	0.4276730535
366	0.4275707838
367	0.4273374978
368	0.4272744056
369	0.4271844811
370	0.4270197112
371	0.4268420391
372	0.4267597785
373	0.4266376245
374	0.4266007487
375	0.4265292591
376	0.4263557532
377	0.4262122298
378	0.4261691489
379	0.4260281933
380	0.4258334885
381	0.425792517
382	0.4257098778
383	0.4255943687
384	0.4255413829
385	0.4251324618
386	0.4250426511
387	0.4249854229
388	0.4249584268
389	0.4248789147
390	0.4246926556
391	0.4246326799
392	0.4244825477
393	0.4244279832
394	0.4242528785
395	0.4240875901
396	0.4240229267
397	0.4238517895
398	0.4237327455
399	0.423580836
400	0.4234673647
401	0.4232571733
402	0.4231626937
403	0.4231459962
404	0.4231152297
405	0.4230453814
406	0.4228972809
407	0.4227888363
408	0.4226283071
409	0.4225346647
410	0.4223800614
411	0.4222786378
412	0.4222469798
413	0.4222034608
414	0.4220760428
415	0.4219742501
416	0.42188436
417	0.4216103972
418	0.4214949762
419	0.4212386666
420	0.4212078857
421	0.421027993
422	0.4210110173
423	0.4208865888
424	0.420846603
425	0.4207359594
426	0.4207180965
427	0.4205996317
428	0.4204907813
429	0.4204369291
430	0.4202453211
431	0.4201979988
432	0.420152865
433	0.4200580177
434	0.4199968024
435	0.4198656069
436	0.4198270616
437	0.4196578158
438	0.4196032414
439	0.4193388982
440	0.4192372356
441	0.4191846534
442	0.4190351674
443	0.4189603631
444	0.4188873596
445	0.4188035595
446	0.4187501374
447	0.4186844608
448	0.418564319
449	0.4184902202
450	0.4183821437
451	0.4183319724
452	0.4182892136
453	0.4181398268
454	0.4181002902
455	0.4179746179
456	0.4178918511
457	0.4178622522
458	0.4177695446
459	0.4176792093
460	0.4176291534
461	0.4174767644
462	0.4174618103
463	0.4173515445
464	0.4173068248
465	0.4171649198
466	0.4170880335
467	0.4170278035
468	0.4169333068
469	0.4168932981
470	0.4167972213
471	0.4166237042
472	0.4165731944
473	0.4165126299
474	0.4164523466
475	0.4163952694
476	0.4163580991
477	0.4162885462
478	0.4162381234
479	0.4161359122
480	0.4160931167
481	0.4159407718
482	0.4158298055
483	0.4157816573
484	0.4157568497
485	0.4157085202
486	0.4156503138
487	0.4155621885
488	0.4154405461
489	0.415326358
490	0.4153025498
491	0.4152745437
492	0.4150156765
493	0.4150054881
494	0.4148334208
495	0.4147419279
496	0.4146091264
497	0.4145471625
498	0.4144862517
499	0.4143970207
500	0.4142914483
501	0.4142552619
502	0.4142312776
503	0.4142093918
504	0.4141865339
505	0.4141139425
506	0.41403862
507	0.4139524096
508	0.413701309
509	0.4136821987
510	0.4136441577
511	0.413543839
512	0.4133938654
513	0.4133478764
514	0.413318862
515	0.4131216151
516	0.4130452641
517	0.4129614063
518	0.4128497639
519	0.412816748
520	0.4126886125
521	0.4125453043
522	0.4125226608
523	0.4123933488
524	0.4123620976
525	0.4120987706
526	0.4119566705
527	0.4119194786
528	0.4118738885
529	0.4118215417
530	0.411707811
531	0.4116677464
532	0.4115442613
533	0.4114963593
534	0.4114260305
535	0.4112171247
536	0.4110981437
537	0.4110760022
538	0.4110515546
539	0.4110178507
540	0.4109501303
541	0.4108809693
542	0.4108334463
543	0.4106350754
544	0.4106118714
545	0.4104866408
546	0.4103413982
547	0.4103021056
548	0.4102495454
549	0.4100416384
550	0.4099972279
551	0.4099673047
552	0.4099215368
553	0.4098408435
554	0.4098187311
555	0.4096561382
556	0.4094861033
557	0.4093928226
558	0.4092814544
559	0.4091923598
560	0.4091689062
561	0.4090964847
562	0.4090121501
563	0.4088736662
564	0.4088179968
565	0.4087370885
566	0.4086813066
567	0.4085951588
568	0.40848329
569	0.4083986712
570	0.4083346415
571	0.408229848
572	0.408208572
573	0.4081952796
574	0.4081003984
575	0.4079872573
576	0.4079357593
577	0.4078983416
578	0.4078034267
579	0.4075783785
580	0.4074662477
581	0.4074372762
582	0.4072497601
583	0.4071547337
584	0.4071156786
585	0.4070917073
586	0.4070788297
587	0.4070446138
588	0.406935438
589	0.40686227
590	0.4067885069
591	0.4066603517
592	0.4066429907
593	0.4066127452
594	0.4064908527
595	0.4064766737
596	0.4063708083
597	0.4063002374
598	0.4061857072
599	0.4061187106
600	0.4060305399
601	0.4059826593
602	0.4059414759
603	0.4059056998
604	0.4058518629
605	0.4058268154
606	0.4057499458
607	0.4056694683
608	0.4056235959
609	0.4055551284
610	0.4054847055
611	0.4053754058
612	0.4053516682
613	0.4052782555
614	0.4051931515
615	0.4051754846
616	0.4051292765
617	0.4050721044
618	0.4050128338
619	0.404920536
620	0.4048003039
621	0.4047606705
622	0.4047317943
623	0.4046953223
624	0.404666749
625	0.4046523816
626	0.4046296343
627	0.40459863
628	0.4045677375
629	0.4044817598
630	0.4044626041
631	0.4044362363
632	0.4044124913
633	0.4043141357
634	0.4042547178
635	0.4041986452
636	0.4041768772
637	0.4041301062
638	0.4040778172
639	0.4039714793
640	0.4038732991
641	0.4037545455
642	0.4036865213
643	0.4036420149
644	0.4036089101
645	0.4035046598
646	0.4034003229
647	0.4033133561
648	0.4032560217
649	0.4032203164
650	0.4031652978
651	0.4031594534
652	0.4031288437
653	0.4030653813
654	0.4030314784
655	0.402996376
656	0.4029544989
657	0.4029149434
658	0.4028838367
659	0.4028757391
660	0.4028289841
661	0.4027208646
662	0.4026598161
663	0.4026313043
664	0.4025721984
665	0.4023801902
666	0.4023594382
667	0.4023303303
668	0.4022935796
669	0.4022168327
670	0.4021847834
671	0.4021466602
672	0.4021146669
673	0.4020281436
674	0.4018758552
675	0.4018471841
676	0.4017646793
677	0.4017496147
678	0.4016829671
679	0.4016346085
680	0.4015116872
681	0.4014087119
682	0.4013811875
683	0.4013113838
684	0.4011193566
685	0.4010824328
686	0.4010574291
687	0.4010330209
688	0.4009232111
689	0.400905554
690	0.4008467861
691	0.4007867649
692	0.4007584348
693	0.4006717183
694	0.4004911802
695	0.4004164441
696	0.4003930906
697	0.4003320744
698	0.400281364
699	0.4002596143
700	0.4002171669
701	0.4001262306
702	0.4000553595
703	0.4000315229
704	0.4000145005
705	0.399974392
706	0.3998862551
707	0.3997804785
708	0.3997391391
709	0.3997177397
710	0.3996665585
711	0.3996209818
712	0.3995520542
713	0.3995236383
714	0.3994954733
715	0.3994772684
716	0.3994100391
717	0.3993869058
718	0.399353739
719	0.3993189921
720	0.3992947997
721	0.399239884
722	0.3992074634
723	0.3991940528
724	0.3990465229
725	0.3989869607
726	0.39892356
727	0.3988758437
728	0.3988573097
729	0.3987734675
730	0.3986936682
731	0.3986546277
732	0.3985932205
733	0.3985061163
734	0.3984550196
735	0.398388917
736	0.3983648096
737	0.3983193216
738	0.3981473384
739	0.3981276246
740	0.3981019991
741	0.3980758012
742	0.3979855136
743	0.3978886307
744	0.3978548387
745	0.3977747109
746	0.3977516713
747	0.3977053823
748	0.3976694933
749	0.3976522181
750	0.3975783595
751	0.397508017
752	0.3972694293
753	0.3972126228
754	0.3971501169
755	0.3970837848
756	0.3969762084
757	0.396921088
758	0.3968567767
759	0.3968138344
760	0.3967541869
761	0.3967262272
762	0.3966770869
763	0.3966335007
764	0.3966060701
765	0.396549844
766	0.3964931221
767	0.396460235
768	0.3964089488
769	0.3963842381
770	0.3963449791
771	0.3963201726
772	0.3962861921
773	0.3962408866
774	0.3961875934
775	0.3960568094
776	0.3959946513
777	0.3959676293
778	0.3959422889
779	0.3958616963
780	0.3957774385
781	0.39575211
782	0.3957275007
783	0.395635242
784	0.3956166427
785	0.3955510113
786	0.3955227435
787	0.3954740287
788	0.3953717741
789	0.395337485
790	0.3952907874
791	0.3952371622
792	0.3951715942
793	0.3951380762
794	0.3950948913
795	0.3950401933
796	0.394955189
797	0.3948796147
798	0.3948094029
799	0.3947956216
800	0.3947722311
801	0.3946947642
802	0.3946805724
803	0.3945146661
804	0.3944944856
805	0.3944719385
806	0.394449692
807	0.39442597
808	0.394413781
809	0.3943905961
810	0.3943461928
811	0.3942516705
812	0.3942007543
813	0.3941503158
814	0.3941337694
815	0.3940944645
816	0.3940252304
817	0.3939538192
818	0.3939189288
819	0.3938588354
820	0.393837357
821	0.3937510835
822	0.3936839296
823	0.3936105242
824	0.393590109
825	0.3935706411
826	0.3935446999
827	0.3935287321
828	0.3935089914
829	0.3934440935
830	0.3933964894
831	0.3933771983
832	0.3933553218
833	0.3933440063
834	0.3932714867
835	0.3932186143
836	0.3931682749
837	0.3931197414
838	0.3931044425
839	0.3930566451
840	0.3929872734
841	0.3929571037
842	0.3929459074
843	0.3929166135
844	0.3928471323
845	0.3928070826
846	0.3927778676
847	0.3927247863
848	0.3927138843
849	0.3926026143
850	0.3925645819
851	0.3925446011
852	0.3924395245
853	0.3923875356
854	0.3923457886
855	0.3923143172
856	0.3922888833
857	0.3920704703
858	0.3920035497
859	0.3919827423
860	0.3919601906
861	0.3919278244
862	0.3918830847
863	0.3918646384
864	0.3918355502
865	0.3917729482
866	0.3916720378
867	0.3916297342
868	0.3915975203
869	0.3915671965
870	0.3915174656
871	0.3914574849
872	0.3914318079
873	0.3914110651
874	0.3912045523
875	0.3911593758
876	0.3911296528
877	0.3910941497
878	0.391051195
879	0.3910315778
880	0.390985218
881	0.3909422253
882	0.3909321903
883	0.3907849599
884	0.3906956867
885	0.3906344513
886	0.3904618422
887	0.3903782555
888	0.3903240879
889	0.3902972985
890	0.3902665279
891	0.3901651557
892	0.3901478965
893	0.3901300466
894	0.3900975503
895	0.3900204102
896	0.3900060142
897	0.3899639472
898	0.3899293353
899	0.389902691
900	0.3898619788
901	0.3898086631
902	0.3897457467
903	0.3897232335
904	0.3897034691
905	0.3896600666
906	0.3896354737
907	0.3895219865
908	0.3894609628
909	0.3893893541
910	0.389222764
911	0.3891711125
912	0.3891376159
913	0.3890354614
914	0.3889934767
915	0.3889263661
916	0.3888836322
917	0.3888457508
918	0.3888343875
919	0.3888195675
920	0.3887827667
921	0.3887647982
922	0.3887382733
923	0.3886940222
924	0.3886201354
925	0.388556363
926	0.3885410933
927	0.3884759508
928	0.3882884309
929	0.388263721
930	0.38824863
931	0.3881882988
932	0.3881270414
933	0.3881169477
934	0.3881127861
935	0.3880850641
936	0.388050385
937	0.3880343958
938	0.3880072357
939	0.3879483113
940	0.3879109573
941	0.3878567733
942	0.3877783053
943	0.3877407478
944	0.3877276011
945	0.3877099749
946	0.3875951431
947	0.3875463353
948	0.3874394879
949	0.3873761765
950	0.3873512339
951	0.3872884878
952	0.3872279531
953	0.3871793205
954	0.3870890064
955	0.3870687199
956	0.3870441188
957	0.3870106041
958	0.3869721711
959	0.3869188989
960	0.3868408104
961	0.3868251516
962	0.3868114316
963	0.3867641864
964	0.3867118737
965	0.3866842242
966	0.3866702739
967	0.3865032696
968	0.3864737739
969	0.386449252
970	0.3863855846
971	0.3863648038
972	0.3863540052
973	0.3863075789
974	0.3861964954
975	0.3861801774
976	0.3861042399
977	0.3860751286
978	0.3860614687
979	0.3858632299
980	0.3858474631
981	0.3858249746
982	0.3858013701
983	0.3857821723
984	0.3857207715
985	0.3856535443
986	0.385617633
987	0.3855883006
988	0.3855619582
989	0.3854769829
990	0.3854592746
991	0.3854264233
992	0.3854086182
993	0.3853443416
994	0.3852977005
995	0.3852801099
996	0.3852608228
997	0.3851025189
998	0.3850834027
999	0.3850427005
