iter	Passed	Remaining
672	2286	1111
673	2290	1107
674	2293	1104
675	2297	1101
676	2300	1097
677	2303	1094
678	2307	1090
679	2310	1087
680	2314	1084
681	2317	1080
682	2321	1077
683	2324	1073
684	2327	1070
685	2330	1066
686	2334	1063
687	2338	1060
688	2340	1056
689	2344	1053
690	2347	1049
691	2351	1046
692	2354	1042
693	2357	1039
694	2361	1036
695	2364	1032
696	2367	1029
697	2370	1025
698	2373	1022
699	2376	1018
700	2380	1015
701	2383	1011
702	2386	1008
703	2390	1004
704	2392	1001
705	2396	997
706	2399	994
707	2403	991
708	2405	987
709	2409	984
710	2412	980
711	2415	977
712	2419	973
713	2422	970
714	2425	966
715	2430	963
716	2433	960
717	2436	957
718	2440	953
719	2443	950
720	2446	946
721	2449	943
722	2453	939
723	2456	936
724	2459	933
725	2462	929
726	2465	925
727	2468	922
728	2472	919
729	2475	915
730	2478	911
731	2481	908
732	2484	905
733	2487	901
734	2491	898
735	2493	894
736	2497	891
737	2500	887
738	2503	884
739	2506	880
740	2509	877
741	2512	873
742	2516	870
743	2519	866
744	2523	863
745	2526	860
746	2529	856
747	2532	853
748	2535	849
749	2538	846
750	2542	842
751	2545	839
752	2548	835
753	2551	832
754	2554	828
755	2557	825
756	2560	821
757	2564	818
758	2571	816
759	2577	814
760	2581	810
761	2583	807
762	2645	821
763	2651	818
764	2653	815
765	2657	811
766	2660	808
767	2663	804
768	2666	801
769	2669	797
770	2673	793
771	2676	790
772	2679	786
773	2682	783
774	2686	779
775	2689	776
776	2691	772
777	2695	769
778	2699	765
779	2701	762
780	2704	758
781	2707	754
782	2711	751
783	2714	747
784	2717	744
785	2720	740
786	2724	737
787	2727	733
788	2741	733
789	2744	729
790	2747	726
791	2750	722
792	2753	718
793	2756	715
794	2759	711
795	2762	708
796	2765	704
797	2768	700
798	2772	697
799	2775	693
800	2779	690
801	2782	686
802	2785	683
803	2789	679
804	2792	676
805	2795	672
806	2798	669
807	2801	665
808	2804	662
809	2808	658
810	2811	655
811	2815	651
812	2818	648
813	2821	644
814	2824	641
815	2827	637
816	2831	634
817	2834	630
818	2836	626
819	2839	623
820	2843	619
821	2846	616
822	2851	613
823	2854	609
824	2857	606
825	2860	602
826	2862	598
827	2866	595
828	2869	591
829	2872	588
830	2875	584
831	2878	581
832	2881	577
833	2884	574
834	2887	570
835	2889	566
836	2893	563
837	2895	559
838	2899	556
839	2901	552
840	2904	549
841	2908	545
842	2910	542
843	2913	538
844	2916	535
845	2920	531
846	2923	528
847	2926	524
848	2930	521
849	2934	517
850	2936	514
851	2940	510
852	2943	507
853	2946	503
854	2950	500
855	2952	496
856	2956	493
857	2959	489
858	2962	486
859	2965	482
860	2968	479
861	2971	475
862	2974	472
863	2977	468
864	2980	465
865	2984	461
866	2987	458
867	2990	454
868	2993	451
869	2996	447
870	3000	444
871	3003	440
872	3006	437
873	3010	434
874	3013	430
875	3017	427
876	3020	423
877	3023	420
878	3026	416
879	3030	413
880	3033	409
881	3037	406
882	3040	402
883	3044	399
884	3047	395
885	3049	392
886	3053	388
887	3055	385
888	3058	381
889	3062	378
890	3065	375
891	3069	371
892	3071	368
893	3074	364
894	3077	361
895	3080	357
896	3084	354
897	3086	350
898	3090	347
899	3093	343
900	3097	340
901	3100	336
902	3104	333
903	3106	329
904	3110	326
905	3114	323
906	3118	319
907	3121	316
908	3124	312
909	3128	309
910	3131	305
911	3134	302
912	3138	299
913	3141	295
914	3143	292
915	3147	288
916	3151	285
917	3154	281
918	3157	278
919	3160	274
920	3164	271
921	3166	267
922	3170	264
923	3173	261
924	3175	257
925	3179	254
926	3181	250
927	3185	247
928	3188	243
929	3191	240
930	3194	236
931	3197	233
932	3200	229
933	3204	226
934	3207	222
935	3209	219
936	3213	216
937	3216	212
938	3218	209
939	3221	205
940	3224	202
941	3227	198
942	3230	195
943	3232	191
944	3235	188
945	3238	184
946	3241	181
947	3245	178
948	3248	174
949	3251	171
950	3254	167
951	3258	164
952	3261	160
953	3264	157
954	3266	153
955	3270	150
956	3273	147
957	3276	143
958	3279	140
959	3282	136
960	3284	133
961	3288	129
962	3290	126
963	3293	123
964	3296	119
965	3299	116
966	3302	112
967	3306	109
968	3309	105
969	3312	102
970	3316	99
971	3319	95
972	3322	92
973	3326	88
974	3329	85
975	3333	81
976	3336	78
977	3339	75
978	3342	71
979	3346	68
980	3349	64
981	3352	61
982	3355	58
983	3359	54
984	3361	51
985	3364	47
986	3367	44
987	3370	40
988	3373	37
989	3376	34
990	3379	30
991	3383	27
992	3386	23
993	3389	20
994	3391	17
995	3394	13
996	3398	10
997	3400	6
998	3404	3
999	3407	0
