iter	RMSE
317	0.4290940981
318	0.4290324271
319	0.4289365487
320	0.4287007746
321	0.4284474058
322	0.42835125
323	0.4280783817
324	0.4279921558
325	0.4279773371
326	0.4279137385
327	0.427810222
328	0.4277683821
329	0.4276894305
330	0.4275983328
331	0.4274030679
332	0.4271773592
333	0.427056232
334	0.4269201663
335	0.4267754491
336	0.4266069848
337	0.4265775727
338	0.4265315407
339	0.4265020969
340	0.4264585597
341	0.4264031721
342	0.4263271359
343	0.4262892122
344	0.4259782275
345	0.4258630231
346	0.4257237383
347	0.425661164
348	0.4255766779
349	0.4254612405
350	0.4253301322
351	0.4252443907
352	0.4252157273
353	0.4251502882
354	0.4249998636
355	0.4248872769
356	0.4247526748
357	0.4245354831
358	0.4245110663
359	0.4243608117
360	0.4241999105
361	0.424000163
362	0.4239282474
363	0.4237527909
364	0.4235429607
365	0.4234660013
366	0.4233466079
367	0.4231539323
368	0.4231069018
369	0.4229030369
370	0.4228006454
371	0.4227126745
372	0.4226426217
373	0.4225342591
374	0.4224965331
375	0.4224295514
376	0.4223324214
377	0.4222633237
378	0.4222285007
379	0.42216852
380	0.4220969161
381	0.4219419665
382	0.4218904637
383	0.4218469223
384	0.4216983014
385	0.4215787447
386	0.4213441117
387	0.4212743338
388	0.4212272277
389	0.4210872403
390	0.4208291059
391	0.4207300326
392	0.4206357041
393	0.4205088511
394	0.4203765846
395	0.4202580695
396	0.420164435
397	0.420016602
398	0.4198968689
399	0.4198777553
400	0.4197829489
401	0.419691772
402	0.4195583887
403	0.4195234828
404	0.4192426966
405	0.4191569096
406	0.4191023423
407	0.4190386236
408	0.4189816673
409	0.4189562705
410	0.4188578782
411	0.4187283106
412	0.4186694893
413	0.4186531247
414	0.4186094669
415	0.4185085648
416	0.4183791854
417	0.4182279868
418	0.4182159315
419	0.4181160008
420	0.418069984
421	0.4177508338
422	0.4176657497
423	0.4176524948
424	0.4175776335
425	0.4172383619
426	0.4171917866
427	0.4170829842
428	0.4169592252
429	0.4168998018
430	0.4167960745
431	0.4167644369
432	0.4167278586
433	0.4166773532
434	0.4165732463
435	0.4165127347
436	0.4163994271
437	0.4163407943
438	0.4162878199
439	0.4161202353
440	0.4160892904
441	0.4160108225
442	0.4159622464
443	0.4159014069
444	0.4158520854
445	0.4157758992
446	0.4156555884
447	0.4153738203
448	0.4152807138
449	0.415244688
450	0.4152155852
451	0.4151083505
452	0.4150683428
453	0.414996036
454	0.4147905234
455	0.4146165861
456	0.4145102557
457	0.414476457
458	0.4144083028
459	0.4143768619
460	0.4143203135
461	0.4142826785
462	0.4141486702
463	0.414023048
464	0.4139799835
465	0.4139657568
466	0.4137972633
467	0.4137218675
468	0.4136215696
469	0.4135700185
470	0.4134789324
471	0.4133913439
472	0.4132911654
473	0.4131934491
474	0.413122631
475	0.413082219
476	0.4129906767
477	0.4128711678
478	0.4127844747
479	0.4127133298
480	0.4126846101
481	0.4126585411
482	0.4125622707
483	0.4125058859
484	0.4124567774
485	0.4123647876
486	0.4122979903
487	0.412229213
488	0.4120811112
489	0.4119622728
490	0.41192016
491	0.4118928075
492	0.4116961958
493	0.4116416696
494	0.411559403
495	0.4114668193
496	0.4113383277
497	0.4113066758
498	0.4111489233
499	0.4110678407
500	0.4110439079
501	0.4110138921
502	0.4108397471
503	0.4107996438
504	0.4107613484
505	0.4106951595
506	0.4106644781
507	0.4106371959
508	0.4105800604
509	0.4104037538
510	0.4103601431
511	0.410320197
512	0.4102471132
513	0.4102204766
514	0.4101010372
515	0.4099899519
516	0.4099474461
517	0.4099298808
518	0.4098994546
519	0.4098560255
520	0.4097628079
521	0.4095756467
522	0.4094959311
523	0.4094132502
524	0.4093221999
525	0.4092438462
526	0.4091356285
527	0.4090351817
528	0.4089483732
529	0.4087989996
530	0.4087116049
531	0.4086319335
532	0.4084923267
533	0.4083322859
534	0.4081974838
535	0.4080771414
536	0.4078942408
537	0.4078399428
538	0.4077842251
539	0.4077139746
540	0.4075215907
541	0.4074693251
542	0.4074158641
543	0.4073426384
544	0.4072405296
545	0.4070783193
546	0.4070074451
547	0.4068534165
548	0.4068303113
549	0.4068087637
550	0.4066411334
551	0.406568818
552	0.4065015391
553	0.4064444156
554	0.4064159347
555	0.4063292661
556	0.4062112463
557	0.4061892278
558	0.406167918
559	0.4061173045
560	0.4059105039
561	0.4058850474
562	0.4058605321
563	0.4057887199
564	0.4057504382
565	0.4056994877
566	0.4055806136
567	0.4055648474
568	0.4053678684
569	0.4053049467
570	0.4052370041
571	0.4051004415
572	0.4049537068
573	0.404884924
574	0.4047512831
575	0.404727254
576	0.4046922723
577	0.4046262763
578	0.4045684031
579	0.4045183829
580	0.4044089737
581	0.4043735762
582	0.4043345847
583	0.404308806
584	0.4042640404
585	0.4042184649
586	0.4041629118
587	0.4040233898
588	0.4038702729
589	0.4038508974
590	0.4037534596
591	0.4037208123
592	0.4036563168
593	0.40347737
594	0.4034486907
595	0.4033639163
596	0.4033337959
597	0.4032601226
598	0.4031104452
599	0.4029374829
600	0.4028480259
601	0.402812831
602	0.4026841908
603	0.402583717
604	0.4024900511
605	0.4023701987
606	0.4023378283
607	0.4022795759
608	0.4020802063
609	0.4020482057
610	0.4020185694
611	0.4019156905
612	0.401906075
613	0.4018222471
614	0.401718722
615	0.4016613365
616	0.4015253382
617	0.4014331835
618	0.4014048417
619	0.4013611088
620	0.4012909724
621	0.4012465648
622	0.4011846372
623	0.4010064403
624	0.4009848732
625	0.4009612399
626	0.4009155357
627	0.4008881259
628	0.400869451
629	0.4008426854
630	0.4008240546
631	0.4007271386
632	0.4006859311
633	0.400628435
634	0.4006117236
635	0.4005312967
636	0.4005072852
637	0.4002852588
638	0.4002040899
639	0.4001773907
640	0.4001378807
641	0.3999897125
642	0.3999673636
643	0.3999250331
644	0.3999008393
645	0.3998653375
646	0.3998334349
647	0.3996719053
648	0.3996569326
649	0.3996190359
650	0.3995826505
651	0.3993956084
652	0.3993562007
653	0.3992998734
654	0.3992163866
655	0.3991837454
656	0.3990872572
657	0.3990578636
658	0.3989951903
659	0.398906784
660	0.3987926956
661	0.3987194986
662	0.3986820875
663	0.3986072383
664	0.3985127609
665	0.3984683348
666	0.3984557422
667	0.3984262889
668	0.3984072998
669	0.3982136319
670	0.3981424665
671	0.3981197956
672	0.3980532576
673	0.398029502
674	0.3980124322
675	0.3979527685
676	0.3978714033
677	0.3977518216
678	0.3977095856
679	0.3976380218
680	0.3975552841
681	0.3975276755
682	0.397474758
683	0.3973176475
684	0.3972653122
685	0.397211055
686	0.3971318169
687	0.3970962891
688	0.3970666704
689	0.3969846487
690	0.3969171007
691	0.3968775405
692	0.3966764509
693	0.3966087304
694	0.3965785334
695	0.3964934966
696	0.396425974
697	0.3963848676
698	0.3962543411
699	0.3961127322
700	0.396099232
701	0.3960696655
702	0.3960289447
703	0.3958597702
704	0.3958564055
705	0.3958036808
706	0.3957610607
707	0.3957140337
708	0.3956033458
709	0.3955635993
710	0.3955116716
711	0.3953250801
712	0.3952954052
713	0.3952247687
714	0.395194871
715	0.3951249495
716	0.3950648506
717	0.3949826576
718	0.394898232
719	0.3948179744
720	0.3946796496
721	0.3945459917
722	0.3945262448
723	0.3944660179
724	0.3944457967
725	0.3944199146
726	0.3943648849
727	0.3942570943
728	0.3942270455
729	0.3941331146
730	0.3941154998
731	0.3940646698
732	0.3940465353
733	0.3940104021
734	0.3939778433
735	0.393946591
736	0.3939266439
737	0.3937772146
738	0.3937681816
739	0.3937421481
740	0.3937267971
741	0.3936901131
742	0.3935824842
743	0.3934513017
744	0.3934287056
745	0.3933374982
746	0.393278667
747	0.3932561524
748	0.3931338805
749	0.3930066646
750	0.3929680363
751	0.3929299067
752	0.3927736018
753	0.3927613999
754	0.392557284
755	0.3924740891
756	0.3924468565
757	0.3924418684
758	0.3923455386
759	0.3922688528
760	0.3922221876
761	0.3921992707
762	0.3921368145
763	0.3920477922
764	0.3920230976
765	0.3919262984
766	0.3918382215
767	0.3918146885
768	0.391785321
769	0.3917167097
770	0.3916897106
771	0.3916429556
772	0.3915888975
773	0.3914946913
774	0.3914775305
775	0.391422538
776	0.3913496128
777	0.3913082019
778	0.3912137675
779	0.3911686988
780	0.3911424761
781	0.3910843572
782	0.3910188664
783	0.3909925199
784	0.3908749992
785	0.3908274629
786	0.3908106108
787	0.390777341
788	0.390752788
789	0.3907275465
790	0.3907154038
791	0.3906760273
792	0.3905668967
793	0.3905327812
794	0.3904484984
795	0.3904356108
796	0.3904187612
797	0.390315685
798	0.3902090257
799	0.3901147117
800	0.3900885608
801	0.390025086
802	0.3899938823
803	0.3897498984
804	0.389713533
805	0.3896694991
806	0.3895847927
807	0.3895499742
808	0.3895260829
809	0.3894402464
810	0.3894153569
811	0.3893187653
812	0.3892936529
813	0.389221055
814	0.3891921431
815	0.389179649
816	0.3891156498
817	0.3890540913
818	0.3890428811
819	0.3890147177
820	0.3888667219
821	0.3888363047
822	0.3887585035
823	0.388659734
824	0.3886375275
825	0.3885882502
826	0.3884942944
827	0.3884640872
828	0.3883285871
829	0.3882959486
830	0.3882646495
831	0.3881711884
832	0.3881465786
833	0.3881388548
834	0.3881273482
835	0.3881156135
836	0.3880893788
837	0.388063303
838	0.3880496124
839	0.3879372961
840	0.3878698168
841	0.3877885991
842	0.38773574
843	0.387691363
844	0.3876009308
845	0.3875688128
846	0.3875472519
847	0.3875179447
848	0.3874612708
849	0.3874309184
850	0.3873831848
851	0.3873147929
852	0.3873042882
853	0.3872816729
854	0.3872714135
855	0.3872538635
856	0.3871752009
857	0.3871598603
858	0.3870848978
859	0.3870591268
860	0.3870123482
861	0.3869306873
862	0.3869169626
863	0.3869002966
864	0.3868460497
865	0.386810199
866	0.386764912
867	0.3867325635
868	0.3867082047
869	0.386644224
870	0.3866258742
871	0.3864887904
872	0.3864200298
873	0.386371696
874	0.386340916
875	0.3863049435
876	0.3862952713
877	0.3862051573
878	0.3861340746
879	0.3861087257
880	0.3860937944
881	0.3860353756
882	0.385994872
883	0.3859104391
884	0.3858404503
885	0.3857720399
886	0.3856798543
887	0.3856745143
888	0.3856617372
889	0.3856498974
890	0.385564239
891	0.3855174801
892	0.3854993552
893	0.3854503253
894	0.3853818087
895	0.3852822857
896	0.3852601253
897	0.38523993
898	0.3852139439
899	0.3851510553
900	0.3851407045
901	0.3851108177
902	0.3850610146
903	0.3849544554
904	0.3849206713
905	0.3848920163
906	0.3848790078
907	0.3847777899
908	0.3847594178
909	0.3846957715
910	0.3846649954
911	0.3845531615
912	0.3845219315
913	0.3845038643
914	0.3844874708
915	0.3844418262
916	0.3844002974
917	0.3843672701
918	0.3843518145
919	0.3842900286
920	0.3842439393
921	0.3842292179
922	0.3841619439
923	0.3841430132
924	0.3839483663
925	0.3838841498
926	0.3838628873
927	0.3837815487
928	0.3837723816
929	0.3837024012
930	0.3836915561
931	0.3836368104
932	0.3835992906
933	0.383549549
934	0.3835367161
935	0.3835080611
936	0.3834418362
937	0.3834133486
938	0.3833310848
939	0.3833157461
940	0.3833042304
941	0.3832887837
942	0.3832795296
943	0.3832192718
944	0.3831628092
945	0.3831004176
946	0.3830909044
947	0.3830674247
948	0.382993068
949	0.3829825076
950	0.3829366326
951	0.3828253845
952	0.3828001533
953	0.3827450927
954	0.3827227019
955	0.3826648356
956	0.3826397409
957	0.3826305918
958	0.3826170389
959	0.3825570366
960	0.3825288097
961	0.382472661
962	0.3823752926
963	0.382344342
964	0.3823271975
965	0.3823047875
966	0.3823003048
967	0.3822614574
968	0.3822423393
969	0.3821784737
970	0.382149409
971	0.3821183577
972	0.3820619688
973	0.3819644402
974	0.3818064586
975	0.3817468356
976	0.3816967595
977	0.3816170878
978	0.3815751862
979	0.3815613703
980	0.3815401276
981	0.3814993338
982	0.3814402902
983	0.3813867838
984	0.3813801609
985	0.3813754169
986	0.3813683075
987	0.3813329451
988	0.3812997673
989	0.3812313978
990	0.3812200605
991	0.3811766051
992	0.3811704449
993	0.3811261992
994	0.3810852171
995	0.3810746955
996	0.381022579
997	0.3809550999
998	0.3809164214
999	0.3808735686
