iter	Passed	Remaining
516	1584	1479
517	1587	1476
518	1590	1473
519	1593	1470
520	1596	1467
521	1599	1465
522	1602	1461
523	1606	1459
524	1609	1456
525	1612	1452
526	1615	1449
527	1618	1446
528	1620	1443
529	1624	1440
530	1627	1437
531	1630	1434
532	1633	1430
533	1636	1428
534	1639	1424
535	1642	1422
536	1645	1418
537	1649	1416
538	1652	1413
539	1656	1410
540	1659	1408
541	1663	1405
542	1666	1402
543	1668	1398
544	1671	1395
545	1675	1393
546	1678	1390
547	1681	1386
548	1685	1384
549	1687	1380
550	1690	1377
551	1693	1374
552	1697	1371
553	1699	1368
554	1702	1364
555	1705	1361
556	1709	1359
557	1711	1356
558	1714	1352
559	1717	1349
560	1721	1347
561	1724	1344
562	1727	1341
563	1731	1338
564	1734	1335
565	1737	1332
566	1740	1329
567	1743	1326
568	1746	1323
569	1750	1320
570	1753	1317
571	1756	1314
572	1758	1310
573	1761	1307
574	1764	1304
575	1767	1301
576	1770	1297
577	1773	1294
578	1776	1291
579	1779	1288
580	1783	1286
581	1786	1283
582	1789	1280
583	1793	1277
584	1796	1274
585	1799	1271
586	1802	1268
587	1804	1264
588	1808	1261
589	1811	1258
590	1814	1255
591	1817	1252
592	1821	1249
593	1823	1246
594	1827	1243
595	1830	1241
596	1834	1238
597	1837	1235
598	1841	1233
599	1845	1230
600	1848	1227
601	1852	1224
602	1854	1221
603	1858	1218
604	1862	1215
605	1865	1212
606	1867	1209
607	1871	1206
608	1875	1204
609	1878	1201
610	1882	1198
611	1884	1194
612	1887	1191
613	1891	1188
614	1893	1185
615	1896	1182
616	1899	1179
617	1902	1175
618	1905	1173
619	1910	1170
620	1912	1167
621	1915	1164
622	1919	1161
623	1921	1158
624	1924	1154
625	1928	1152
626	1931	1149
627	1942	1150
628	1945	1147
629	1949	1144
630	1952	1141
631	1955	1138
632	1959	1135
633	1962	1133
634	1965	1129
635	1968	1126
636	1971	1123
637	1975	1120
638	1978	1117
639	1980	1114
640	1984	1111
641	1987	1108
642	1990	1104
643	1993	1102
644	1996	1099
645	2000	1096
646	2003	1093
647	2006	1090
648	2009	1086
649	2012	1083
650	2016	1080
651	2019	1077
652	2022	1074
653	2025	1071
654	2028	1068
655	2030	1065
656	2034	1062
657	2038	1059
658	2041	1056
659	2045	1053
660	2048	1050
661	2051	1047
662	2055	1044
663	2058	1041
664	2061	1038
665	2064	1035
666	2067	1032
667	2070	1029
668	2073	1025
669	2076	1022
670	2079	1019
671	2082	1016
672	2085	1013
673	2088	1010
674	2091	1007
675	2095	1004
676	2098	1001
677	2102	998
678	2105	995
679	2109	992
680	2112	989
681	2115	986
682	2117	982
683	2119	979
684	2123	976
685	2127	973
686	2129	970
687	2133	967
688	2135	964
689	2139	961
690	2142	958
691	2146	955
692	2149	952
693	2152	949
694	2155	946
695	2159	943
696	2162	940
697	2165	937
698	2169	934
699	2172	930
700	2175	928
701	2179	925
702	2182	922
703	2185	918
704	2188	915
705	2191	912
706	2195	909
707	2198	906
708	2201	903
709	2205	900
710	2208	897
711	2211	894
712	2214	891
713	2218	888
714	2221	885
715	2224	882
716	2228	879
717	2231	876
718	2235	873
719	2238	870
720	2242	867
721	2246	864
722	2250	862
723	2254	859
724	2257	856
725	2260	853
726	2264	850
727	2267	847
728	2270	843
729	2273	840
730	2276	837
731	2278	834
732	2282	831
733	2285	828
734	2289	825
735	2292	822
736	2296	819
737	2299	816
738	2302	813
739	2305	810
740	2308	806
741	2311	803
742	2314	800
743	2317	797
744	2321	794
745	2324	791
746	2328	788
747	2331	785
748	2335	782
749	2338	779
750	2341	776
751	2344	773
752	2347	770
753	2351	767
754	2353	763
755	2356	760
756	2359	757
757	2363	754
758	2366	751
759	2369	748
760	2373	745
761	2376	742
762	2379	739
763	2382	735
764	2385	732
765	2389	729
766	2392	726
767	2395	723
768	2399	720
769	2402	717
770	2406	714
771	2408	711
772	2411	708
773	2415	705
774	2418	702
775	2421	699
776	2424	695
777	2427	692
778	2430	689
779	2433	686
780	2436	683
781	2440	680
782	2442	676
783	2446	673
784	2448	670
785	2451	667
786	2454	664
787	2457	661
788	2461	658
789	2464	655
790	2467	651
791	2470	648
792	2473	645
793	2476	642
794	2478	639
795	2481	635
796	2484	632
797	2487	629
798	2490	626
799	2493	623
800	2496	620
801	2499	617
802	2503	614
803	2506	611
804	2509	607
805	2512	604
806	2515	601
807	2519	598
808	2522	595
809	2524	592
810	2527	589
811	2531	586
812	2533	582
813	2537	579
814	2539	576
815	2544	573
816	2548	570
817	2551	567
818	2554	564
819	2557	561
820	2560	558
821	2563	555
822	2566	552
823	2570	549
824	2573	545
825	2576	542
826	2579	539
827	2582	536
828	2585	533
829	2588	530
830	2592	527
831	2594	523
832	2597	520
833	2600	517
834	2604	514
835	2607	511
836	2611	508
837	2614	505
838	2617	502
839	2620	499
840	2623	496
841	2627	492
842	2630	489
843	2633	486
844	2637	483
845	2640	480
846	2643	477
847	2646	474
848	2649	471
849	2653	468
850	2656	465
851	2660	462
852	2664	459
853	2667	456
854	2670	452
855	2674	449
856	2676	446
857	2679	443
858	2683	440
859	2686	437
860	2690	434
861	2693	431
862	2697	428
863	2701	425
864	2703	421
865	2707	418
866	2710	415
867	2714	412
868	2717	409
869	2721	406
870	2724	403
871	2727	400
872	2731	397
873	2734	394
874	2738	391
875	2741	387
876	2744	384
877	2747	381
878	2751	378
879	2754	375
880	2758	372
881	2761	369
882	2764	366
883	2767	363
884	2770	360
885	2774	356
886	2777	353
887	2780	350
888	2784	347
889	2787	344
890	2790	341
891	2794	338
892	2797	335
893	2800	332
894	2803	328
895	2806	325
896	2809	322
897	2812	319
898	2815	316
899	2817	313
900	2821	309
901	2824	306
902	2827	303
903	2830	300
904	2833	297
905	2836	294
906	2839	291
907	2842	288
908	2846	284
909	2848	281
910	2852	278
911	2855	275
912	2858	272
913	2861	269
914	2865	266
915	2869	263
916	2871	259
917	2874	256
918	2878	253
919	2881	250
920	2885	247
921	2888	244
922	2891	241
923	2894	238
924	2897	234
925	2900	231
926	2904	228
927	2907	225
928	2910	222
929	2913	219
930	2917	216
931	2920	213
932	2923	209
933	2926	206
934	2929	203
935	2932	200
936	2935	197
937	2950	195
938	2953	191
939	2956	188
940	2959	185
941	2962	182
942	2964	179
943	2967	176
944	2970	172
945	2973	169
946	2977	166
947	2980	163
948	2983	160
949	2987	157
950	2990	154
951	2993	150
952	2997	147
953	3000	144
954	3004	141
955	3007	138
956	3010	135
957	3014	132
958	3018	129
959	3021	125
960	3024	122
961	3028	119
962	3031	116
963	3034	113
964	3038	110
965	3041	107
966	3044	103
967	3048	100
968	3051	97
969	3054	94
970	3057	91
971	3060	88
972	3064	85
973	3067	81
974	3070	78
975	3073	75
976	3077	72
977	3080	69
978	3084	66
979	3087	63
980	3090	59
981	3094	56
982	3096	53
983	3099	50
984	3102	47
985	3104	44
986	3108	40
987	3112	37
988	3114	34
989	3117	31
990	3119	28
991	3122	25
992	3125	22
993	3128	18
994	3131	15
995	3135	12
996	3138	9
997	3142	6
998	3145	3
999	3148	0
