iter	RMSE
0	4.988224953
1	4.841922055
2	4.699640045
3	4.561871322
4	4.428255851
5	4.298899602
6	4.173758636
7	4.05293308
8	3.934445158
9	3.81993784
10	3.70963897
11	3.602619701
12	3.498809562
13	3.398151976
14	3.29981507
15	3.204301307
16	3.111719838
17	3.022013654
18	2.93472248
19	2.850377536
20	2.76853115
21	2.689292033
22	2.612463837
23	2.53830241
24	2.466054264
25	2.395817803
26	2.328002758
27	2.262413071
28	2.198981273
29	2.137521413
30	2.077853479
31	2.0198499
32	1.963839194
33	1.910339837
34	1.857645915
35	1.806775896
36	1.757595888
37	1.710457949
38	1.664458865
39	1.619691883
40	1.576450641
41	1.534841099
42	1.494002537
43	1.455121581
44	1.417131861
45	1.380538827
46	1.344893885
47	1.311115968
48	1.278071854
49	1.246616691
50	1.215680214
51	1.186116502
52	1.157345998
53	1.129316941
54	1.102657559
55	1.076841046
56	1.051797071
57	1.027445247
58	1.004142047
59	0.9813506297
60	0.9596087403
61	0.9386207952
62	0.9182997433
63	0.8991642311
64	0.8803655246
65	0.8626191132
66	0.8456210367
67	0.8293064597
68	0.8136785476
69	0.7985053273
70	0.7837852543
71	0.7698312491
72	0.7562264597
73	0.7431515804
74	0.7307727334
75	0.7191822524
76	0.7076691098
77	0.697030682
78	0.6865901371
79	0.6763870062
80	0.6665301819
81	0.6572662032
82	0.6485398764
83	0.6403176166
84	0.6320383199
85	0.6246629991
86	0.6172883463
87	0.6101478405
88	0.6033384502
89	0.5968013149
90	0.5905542422
91	0.5847184366
92	0.5789990378
93	0.5739138454
94	0.5687826418
95	0.5639375715
96	0.5593530153
97	0.5551581355
98	0.5511399241
99	0.5471827476
100	0.5434877454
101	0.5396791721
102	0.5364114424
103	0.5331806641
104	0.5300345019
105	0.5269898416
106	0.5241923564
107	0.521583209
108	0.5188436377
109	0.5164348711
110	0.5142701248
111	0.5118743925
112	0.5095474368
113	0.5076109124
114	0.5057052408
115	0.5040462421
116	0.5023843372
117	0.5008263916
118	0.4993938314
119	0.4978445945
120	0.4963742182
121	0.494773511
122	0.4934963052
123	0.4922516285
124	0.4909058376
125	0.4895732935
126	0.4883939904
127	0.4872894115
128	0.4864827775
129	0.4854511547
130	0.4846418859
131	0.4837614513
132	0.4828245004
133	0.4819327891
134	0.481065515
135	0.4802791696
136	0.4793208508
137	0.4784891708
138	0.4777001908
139	0.476873034
140	0.4759856627
141	0.4752360697
142	0.4745138229
143	0.474000782
144	0.4732552606
145	0.4727024081
146	0.4720921718
147	0.4715146376
148	0.4708787695
149	0.4702637393
150	0.4697977829
151	0.4692585602
152	0.4688050646
153	0.4683419359
154	0.4678543146
155	0.4674812793
156	0.4671602353
157	0.4668282223
158	0.4664571238
159	0.4659452248
160	0.4655080732
161	0.4651817978
162	0.4648690958
163	0.4646404804
164	0.4641848675
165	0.4637887138
166	0.4630550467
167	0.4627653654
168	0.4624627072
169	0.4620793062
170	0.4616537411
171	0.4614308759
172	0.4610972627
173	0.4608233756
174	0.460318058
175	0.4599893767
176	0.4595108442
177	0.4590747996
178	0.4587776034
179	0.4585955557
180	0.4583428386
181	0.4580560213
182	0.4577848347
183	0.4574737246
184	0.4573249485
185	0.4570080693
186	0.4563908458
187	0.4561724353
188	0.455878722
189	0.4556116487
190	0.4554014687
191	0.4552854378
192	0.4545567116
193	0.4543188941
194	0.4540736208
195	0.4538789131
196	0.4537218115
197	0.4534473081
198	0.4532297089
199	0.4529502474
200	0.4527262619
201	0.4525247479
202	0.4523311525
203	0.4521398656
204	0.4518681967
205	0.4517740308
206	0.4515267582
207	0.4512673425
208	0.4512314884
209	0.4510885338
210	0.4506814811
211	0.4505524993
212	0.4504635311
213	0.4502790739
214	0.4501810835
215	0.4500477892
216	0.4497767194
217	0.4493037147
218	0.4490356691
219	0.4488865963
220	0.4487891123
221	0.4484788715
222	0.4483187434
223	0.4480574063
224	0.4479774828
225	0.4477045396
226	0.4476023537
227	0.4474673599
228	0.4473409226
229	0.4472264927
230	0.447130686
231	0.4469773598
232	0.4468093624
233	0.4465981623
234	0.4463292936
235	0.4461482807
236	0.4459943603
237	0.4459171332
238	0.445788843
239	0.4456483748
240	0.4455222974
241	0.4451742055
242	0.4447966138
243	0.4446799586
244	0.4445542227
245	0.4444407477
246	0.444172962
247	0.4441067033
248	0.4439383155
249	0.4436726413
250	0.4434579917
251	0.443246294
252	0.4429372822
253	0.4428546185
254	0.4424267874
255	0.4422850391
256	0.4422112336
257	0.4419842713
258	0.4414557915
259	0.4413504726
260	0.4410071968
261	0.4409579909
262	0.4406368979
263	0.4405395715
264	0.440390978
265	0.4402190913
266	0.4401167161
267	0.4400670677
268	0.4398452643
269	0.4396992587
270	0.4394376365
271	0.4392560212
272	0.4391847975
273	0.4391499958
274	0.4388972828
275	0.4388223622
276	0.4387268948
277	0.4386177848
278	0.4384038875
279	0.438365295
280	0.438226837
281	0.4381560693
282	0.4381316388
283	0.4378019273
284	0.4375040317
285	0.4371588092
286	0.436892118
287	0.4366136679
288	0.4361381613
289	0.4358513408
290	0.4357820478
291	0.4356455004
292	0.4355883064
293	0.4354822979
294	0.4353367726
295	0.4351981016
296	0.4349085567
297	0.4348093797
298	0.4345740381
299	0.4344154578
300	0.434346862
301	0.4342436532
302	0.4341693992
303	0.4340465797
304	0.4335922388
305	0.4333709919
306	0.4331807505
307	0.4329367873
308	0.432859156
309	0.4327214649
310	0.4324173466
311	0.4323240458
312	0.4322796821
313	0.4318086491
314	0.4317555677
315	0.4316766909
316	0.4315782939
317	0.4315133828
318	0.4314952844
319	0.4313372446
320	0.4308412937
321	0.4307475951
322	0.4307098319
323	0.4306607927
324	0.4304693991
325	0.4303721943
326	0.4301255183
327	0.4298742255
328	0.4298456474
329	0.4297734342
330	0.4297343765
331	0.4295131246
332	0.4293867652
333	0.4291241986
334	0.4290512805
335	0.4289991317
336	0.428888356
337	0.4287059754
338	0.4286229398
339	0.4285452427
340	0.4283164519
341	0.4280267615
342	0.4279067224
343	0.4277749487
344	0.4276060648
345	0.4275592838
346	0.427465506
347	0.4274210915
348	0.4272454095
349	0.427117829
350	0.4270649245
351	0.4269679227
352	0.4268889062
353	0.4267837573
354	0.4267236326
355	0.4266388048
356	0.4263839092
357	0.4261827403
358	0.4261075207
359	0.4258701744
360	0.425845244
361	0.4258012271
362	0.4256403986
363	0.4255802822
364	0.4255294894
365	0.425416751
366	0.4252434261
367	0.4251288902
368	0.4250260134
369	0.4245514184
370	0.4243849155
371	0.4242810715
372	0.4240859762
373	0.4240625311
374	0.4239847524
375	0.4238008995
376	0.4237635684
377	0.423627925
378	0.4234519072
379	0.4233543354
380	0.4233028574
381	0.4232310855
382	0.4231563218
383	0.4230773588
384	0.4229580453
385	0.4228964299
386	0.4228738707
387	0.4228281256
388	0.4227423471
389	0.422651847
390	0.4225653503
391	0.4225208113
392	0.4224770117
393	0.4223019024
394	0.4222598686
395	0.4221108443
396	0.4219903265
397	0.4219586503
398	0.4219386526
399	0.4217728672
400	0.4216892165
401	0.4214928347
402	0.4213536148
403	0.42129117
404	0.4212012353
405	0.4211589336
406	0.4209580915
407	0.420914704
408	0.4208035481
409	0.4207641748
410	0.4207205834
411	0.4206833178
412	0.420595742
413	0.4205314351
414	0.4204839031
415	0.4203216242
416	0.420299391
417	0.4201864846
418	0.4201509388
419	0.4201281416
420	0.4199853021
421	0.4194767362
