iter	Passed	Remaining
160	488	2544
161	491	2541
162	494	2541
163	498	2543
164	502	2542
165	506	2542
166	509	2540
167	512	2536
168	516	2537
169	519	2536
170	522	2534
171	525	2531
172	529	2530
173	532	2528
174	535	2524
175	543	2543
176	549	2555
177	556	2568
178	563	2582
179	566	2581
180	569	2577
181	573	2575
182	573	2575
183	578	2581
184	581	2577
185	585	2574
186	588	2570
187	590	2563
188	593	2559
189	596	2555
190	598	2550
191	600	2541
192	603	2536
193	606	2530
194	609	2529
195	612	2525
196	615	2520
197	618	2517
198	620	2511
199	624	2508
200	626	2504
201	630	2501
202	633	2500
203	636	2496
204	639	2492
205	664	2574
206	666	2567
207	669	2561
208	672	2557
209	675	2554
210	678	2551
211	682	2547
212	685	2543
213	687	2537
214	691	2537
215	695	2534
216	698	2530
217	700	2525
218	703	2521
219	706	2517
220	710	2514
221	713	2511
222	716	2506
223	719	2502
224	722	2500
225	725	2497
226	728	2492
227	731	2488
228	734	2483
229	737	2478
230	740	2475
231	743	2471
232	746	2466
233	748	2461
234	751	2457
235	754	2452
236	757	2447
237	760	2445
238	764	2444
239	767	2441
240	770	2436
241	773	2433
242	777	2430
243	779	2426
244	783	2423
245	785	2418
246	788	2414
247	792	2412
248	796	2410
249	799	2407
250	802	2404
251	805	2399
252	808	2395
253	810	2390
254	813	2385
255	816	2381
256	819	2378
257	823	2376
258	825	2371
259	828	2367
260	831	2362
261	832	2355
262	836	2352
263	839	2348
264	842	2345
265	845	2341
266	849	2339
267	852	2337
268	855	2334
269	858	2330
270	862	2327
271	865	2323
272	868	2321
273	872	2320
274	875	2317
275	879	2314
276	881	2309
277	884	2305
278	887	2303
279	890	2299
280	893	2295
281	896	2291
282	899	2287
283	902	2284
284	906	2281
285	909	2278
286	912	2275
287	915	2271
288	918	2266
289	921	2262
290	924	2259
291	927	2257
292	930	2253
293	934	2251
294	937	2247
295	940	2244
296	943	2241
297	946	2238
298	950	2234
299	953	2232
300	956	2228
301	959	2224
302	962	2220
303	965	2217
304	968	2214
305	971	2211
306	974	2207
307	977	2204
308	981	2201
309	984	2199
310	987	2194
311	990	2191
312	993	2188
313	996	2184
314	999	2181
315	1002	2177
316	1006	2174
317	1009	2171
318	1011	2165
319	1014	2162
320	1017	2158
321	1020	2155
322	1023	2151
323	1027	2149
324	1030	2146
325	1034	2144
326	1037	2141
327	1041	2139
328	1044	2136
329	1047	2132
330	1050	2128
331	1053	2126
332	1056	2123
333	1060	2120
334	1063	2116
335	1066	2112
336	1069	2110
337	1072	2107
338	1076	2104
339	1078	2100
340	1082	2097
341	1085	2095
342	1088	2091
343	1092	2088
344	1095	2085
345	1098	2082
346	1101	2079
347	1105	2076
348	1108	2073
349	1111	2070
350	1114	2066
351	1117	2062
352	1120	2059
353	1123	2055
354	1126	2053
355	1129	2049
356	1133	2047
357	1136	2044
358	1139	2040
359	1143	2038
360	1146	2034
361	1149	2032
362	1152	2028
363	1156	2025
364	1159	2021
365	1162	2018
366	1165	2015
367	1168	2012
368	1172	2009
369	1174	2005
370	1178	2003
371	1181	2000
372	1185	1997
373	1188	1993
374	1191	1990
375	1194	1987
376	1197	1984
377	1200	1981
378	1204	1978
379	1207	1975
380	1210	1972
381	1214	1969
382	1217	1966
383	1221	1963
384	1224	1960
385	1227	1956
386	1230	1953
387	1232	1949
388	1235	1945
389	1239	1943
390	1242	1940
391	1246	1937
392	1249	1934
393	1252	1931
394	1255	1928
395	1258	1925
396	1261	1921
397	1265	1918
398	1267	1914
399	1271	1911
400	1274	1907
401	1277	1905
402	1281	1902
403	1284	1899
404	1287	1896
405	1290	1892
406	1293	1889
407	1296	1886
408	1300	1883
409	1303	1880
410	1307	1877
411	1309	1874
412	1313	1871
413	1316	1868
414	1319	1864
415	1323	1861
416	1325	1857
417	1329	1854
418	1332	1851
419	1335	1848
420	1338	1845
421	1341	1841
422	1344	1837
423	1347	1834
424	1351	1832
425	1354	1829
426	1357	1826
427	1361	1823
428	1364	1819
429	1367	1817
430	1370	1814
431	1373	1810
432	1377	1807
433	1380	1804
434	1383	1801
435	1386	1798
436	1390	1795
437	1393	1792
438	1396	1789
439	1399	1785
440	1403	1782
441	1406	1779
442	1409	1775
443	1412	1772
444	1415	1769
445	1418	1765
446	1421	1762
447	1424	1759
448	1427	1756
449	1430	1752
450	1433	1748
451	1437	1746
452	1440	1743
453	1443	1740
454	1447	1737
455	1449	1733
456	1453	1731
457	1457	1728
458	1461	1726
459	1465	1723
460	1468	1720
461	1471	1717
462	1475	1714
463	1478	1711
464	1482	1709
465	1486	1707
466	1490	1705
467	1494	1702
468	1497	1699
469	1500	1695
470	1502	1691
471	1506	1689
472	1509	1685
473	1512	1682
474	1515	1678
475	1518	1675
476	1521	1671
477	1524	1667
478	1527	1664
479	1530	1661
480	1533	1658
481	1536	1655
482	1540	1652
483	1544	1649
484	1548	1647
485	1551	1644
486	1555	1641
487	1559	1639
488	1564	1638
489	1578	1646
490	1586	1648
491	1594	1649
492	1598	1646
493	1602	1645
494	1691	1729
495	1697	1728
496	1700	1724
497	1703	1720
498	1706	1716
499	1709	1712
500	1712	1708
501	1715	1704
502	1718	1701
503	1722	1698
504	1725	1694
505	1728	1690
506	1731	1686
507	1734	1683
508	1738	1679
509	1741	1676
510	1745	1673
511	1747	1669
512	1751	1665
513	1754	1662
514	1758	1658
515	1761	1655
516	1764	1651
517	1767	1648
518	1770	1644
519	1773	1640
520	1776	1636
521	1779	1632
522	1782	1629
523	1786	1625
524	1789	1622
525	1792	1618
526	1796	1615
527	1799	1611
528	1802	1607
529	1806	1605
530	1809	1601
531	1843	1624
532	1846	1621
533	1850	1617
534	1853	1614
535	1856	1610
536	1859	1606
537	1862	1602
538	1866	1599
539	1869	1595
540	1872	1592
541	1876	1588
542	1879	1584
543	1882	1580
544	1885	1577
545	1888	1573
546	1892	1570
547	1895	1566
548	1899	1563
549	1903	1559
550	1906	1556
551	1909	1552
552	1912	1549
553	1916	1545
554	1920	1542
555	1923	1538
556	1926	1534
557	1929	1531
558	1932	1527
559	1935	1523
560	1938	1519
561	1941	1515
562	1944	1511
563	1947	1508
564	1951	1504
565	1954	1501
566	1957	1497
567	1961	1494
568	1964	1490
569	1967	1486
570	1970	1482
571	1974	1480
572	1978	1477
573	1982	1473
574	1986	1470
575	1990	1467
576	1995	1465
577	1999	1462
578	2003	1459
579	2007	1456
580	2010	1452
581	2014	1449
582	2017	1445
583	2021	1442
584	2024	1438
585	2027	1435
586	2031	1431
587	2034	1427
588	2037	1424
589	2041	1420
590	2044	1417
591	2047	1413
592	2050	1409
593	2053	1405
594	2056	1402
595	2061	1399
596	2064	1396
597	2068	1392
598	2071	1389
599	2074	1385
600	2077	1381
601	2081	1378
602	2083	1374
603	2087	1370
604	2090	1367
605	2093	1363
606	2096	1359
607	2100	1356
608	2103	1352
609	2107	1349
610	2110	1345
611	2114	1342
612	2117	1338
613	2121	1335
614	2124	1331
615	2126	1327
616	2129	1324
617	2133	1320
618	2136	1317
619	2140	1313
620	2143	1310
621	2146	1306
622	2150	1303
623	2153	1299
624	2156	1296
625	2159	1292
626	2162	1288
627	2166	1285
628	2169	1281
629	2171	1277
630	2175	1274
631	2179	1270
632	2182	1267
633	2186	1264
634	2190	1260
635	2193	1257
636	2196	1253
637	2199	1249
638	2202	1246
639	2205	1242
640	2209	1239
641	2212	1235
642	2214	1231
643	2218	1228
644	2221	1224
645	2224	1220
646	2227	1217
647	2231	1213
648	2234	1210
649	2237	1206
650	2240	1203
651	2243	1199
652	2246	1195
653	2250	1192
654	2253	1188
655	2257	1185
656	2260	1182
657	2264	1178
658	2268	1175
659	2271	1171
660	2274	1168
661	2278	1164
662	2281	1161
663	2285	1158
664	2288	1154
665	2291	1150
666	2293	1146
667	2296	1143
668	2299	1139
669	2302	1135
670	2306	1132
671	2309	1128
672	2313	1125
673	2316	1122
674	2319	1118
675	2322	1114
676	2325	1111
677	2329	1107
678	2332	1104
679	2335	1100
680	2338	1097
681	2342	1093
682	2345	1090
683	2348	1086
684	2352	1083
685	2355	1079
686	2358	1076
687	2361	1072
688	2364	1069
689	2367	1065
690	2370	1061
691	2373	1058
692	2376	1054
693	2379	1050
694	2382	1047
695	2385	1043
696	2388	1039
697	2391	1036
698	2394	1032
699	2398	1029
700	2401	1025
701	2404	1022
702	2407	1018
703	2411	1015
704	2414	1011
705	2417	1008
706	2420	1004
707	2423	1001
708	2427	997
709	2430	994
710	2434	990
711	2437	987
712	2441	984
713	2444	980
714	2447	976
715	2450	973
716	2453	969
717	2456	966
718	2460	962
719	2463	959
720	2466	955
721	2469	952
722	2472	948
723	2475	945
724	2478	941
725	2481	938
726	2485	934
727	2488	931
728	2491	927
729	2494	923
730	2497	920
731	2500	916
732	2503	913
733	2506	909
734	2509	905
735	2513	902
736	2516	899
737	2519	895
738	2523	892
739	2526	888
740	2529	885
741	2533	882
742	2536	878
743	2540	875
744	2543	871
745	2546	868
746	2549	864
747	2552	861
748	2556	857
749	2560	854
750	2563	851
751	2567	847
752	2570	844
753	2573	840
754	2576	837
755	2579	833
756	2582	829
757	2585	826
758	2588	822
759	2592	819
760	2595	816
761	2598	812
762	2602	809
763	2605	805
764	2608	802
765	2612	798
766	2614	795
767	2617	791
768	2621	788
769	2625	785
770	2628	781
771	2631	778
772	2634	774
773	2638	771
774	2641	768
775	2644	764
776	2647	760
777	2650	757
778	2653	753
779	2656	750
780	2659	746
781	2663	743
782	2667	740
783	2670	736
784	2673	733
785	2677	729
786	2680	726
787	2683	722
788	2689	720
789	2695	717
790	2701	714
791	2708	712
792	2711	708
793	2714	705
794	2805	724
795	2812	721
796	2816	718
797	2821	715
798	2825	711
799	2829	708
800	2833	704
801	2836	701
802	2840	697
803	2844	694
804	2848	690
805	2851	687
806	2856	684
807	2861	680
808	2865	677
809	2867	673
810	2869	669
811	2873	666
812	2876	662
813	2908	665
814	2912	661
815	2916	658
816	2919	654
817	2921	650
818	2925	647
819	2928	643
820	2931	640
821	2935	636
822	2937	632
823	2940	628
824	2944	625
825	2947	621
826	2950	617
827	2953	614
828	2957	610
829	2959	606
830	2963	603
831	2965	599
832	2969	595
833	2972	592
834	2976	588
835	2979	585
836	2982	581
837	2985	577
838	2988	574
839	2991	570
840	2994	566
841	3006	564
842	3009	561
843	3012	557
844	3015	553
845	3019	550
846	3021	546
847	3025	542
848	3027	539
849	3031	535
850	3034	531
851	3038	528
852	3041	524
853	3044	521
854	3047	517
855	3051	513
856	3053	510
857	3057	506
858	3060	502
859	3064	499
860	3066	495
861	3070	492
862	3073	488
863	3077	484
864	3080	481
865	3083	477
866	3086	474
867	3089	470
868	3092	466
869	3095	463
870	3099	459
871	3102	455
872	3106	452
873	3108	448
874	3112	445
875	3115	441
876	3118	437
877	3121	434
878	3125	430
879	3128	427
880	3131	423
881	3135	419
882	3138	416
883	3142	412
884	3144	409
885	3148	405
886	3151	401
887	3154	398
888	3158	394
889	3161	391
890	3165	387
891	3167	383
892	3171	380
893	3174	376
894	3177	373
895	3180	369
896	3183	365
897	3186	362
898	3188	358
899	3191	355
900	3193	351
901	3197	347
902	3200	344
903	3202	340
904	3206	336
905	3209	333
906	3213	329
907	3215	326
908	3218	322
909	3222	319
910	3225	315
911	3229	311
912	3232	308
913	3236	304
914	3238	301
915	3242	297
916	3245	294
917	3248	290
918	3252	286
919	3255	283
920	3259	279
921	3262	276
922	3265	272
923	3268	269
924	3272	265
925	3276	262
926	3280	258
927	3283	255
928	3286	251
929	3289	247
930	3292	244
931	3296	240
932	3299	237
933	3302	233
934	3305	230
935	3309	226
936	3312	222
937	3315	219
938	3318	215
939	3321	212
940	3325	208
941	3327	205
942	3331	201
943	3334	198
944	3337	194
945	3341	190
946	3344	187
947	3346	183
948	3349	180
949	3352	176
950	3356	173
951	3359	169
952	3362	166
953	3365	162
954	3368	158
955	3372	155
956	3375	151
957	3378	148
958	3381	144
959	3384	141
960	3387	137
961	3389	134
962	3392	130
963	3395	126
964	3398	123
965	3401	119
966	3404	116
967	3407	112
968	3411	109
969	3415	105
970	3418	102
971	3421	98
972	3424	95
973	3427	91
974	3431	88
975	3434	84
976	3437	81
977	3441	77
978	3444	73
979	3447	70
980	3451	66
981	3453	63
982	3456	59
983	3460	56
984	3464	52
985	3467	49
986	3470	45
987	3473	42
988	3476	38
989	3479	35
990	3482	31
991	3486	28
992	3489	24
993	3493	21
994	3496	17
995	3499	14
996	3502	10
997	3505	7
998	3508	3
999	3511	0
