iter	Passed	Remaining
170	583	2830
171	586	2824
172	590	2821
173	592	2814
174	596	2810
175	599	2807
176	602	2803
177	605	2796
178	608	2791
179	611	2784
180	614	2780
181	617	2775
182	621	2773
183	623	2765
184	627	2763
185	630	2757
186	633	2753
187	636	2748
188	639	2744
189	642	2739
190	646	2736
191	649	2732
192	651	2724
193	654	2720
194	658	2716
195	661	2711
196	664	2706
197	667	2705
198	669	2696
199	672	2690
200	675	2684
201	677	2677
202	681	2673
203	683	2668
204	686	2662
205	690	2659
206	692	2654
207	696	2651
208	699	2647
209	702	2642
210	705	2637
211	708	2632
212	711	2628
213	715	2626
214	718	2623
215	721	2618
216	724	2612
217	727	2609
218	730	2605
219	733	2601
220	737	2598
221	740	2594
222	743	2590
223	746	2585
224	749	2581
225	752	2578
226	755	2573
227	758	2567
228	761	2562
229	763	2557
230	766	2552
231	770	2549
232	773	2544
233	775	2538
234	778	2534
235	781	2529
236	784	2525
237	787	2522
238	790	2517
239	793	2513
240	796	2508
241	799	2503
242	802	2500
243	805	2496
244	809	2493
245	812	2490
246	816	2487
247	819	2484
248	822	2480
249	825	2477
250	828	2472
251	832	2470
252	834	2465
253	838	2461
254	841	2458
255	844	2453
256	847	2451
257	850	2447
258	854	2444
259	858	2442
260	861	2439
261	864	2433
262	867	2430
263	870	2427
264	873	2423
265	876	2417
266	879	2413
267	881	2408
268	885	2405
269	888	2400
270	890	2395
271	893	2391
272	896	2386
273	899	2383
274	902	2379
275	905	2376
276	909	2373
277	912	2370
278	916	2368
279	919	2365
280	922	2360
281	925	2356
282	928	2352
283	931	2347
284	933	2342
285	937	2339
286	940	2336
287	943	2333
288	946	2329
289	950	2326
290	953	2323
291	957	2320
292	959	2316
293	963	2313
294	966	2310
295	970	2307
296	973	2303
297	976	2299
298	979	2296
299	981	2291
300	985	2287
301	988	2285
302	991	2280
303	994	2276
304	997	2272
305	1000	2269
306	1003	2264
307	1006	2262
308	1010	2258
309	1013	2254
310	1016	2251
311	1019	2247
312	1022	2244
313	1025	2240
314	1028	2237
315	1032	2234
316	1034	2229
317	1038	2226
318	1040	2222
319	1043	2217
320	1047	2215
321	1051	2213
322	1055	2212
323	1059	2211
324	1064	2210
325	1069	2210
326	1073	2209
327	1078	2209
328	1081	2205
329	1084	2201
330	1087	2197
331	1090	2193
332	1092	2188
333	1095	2185
334	1099	2182
335	1102	2179
336	1106	2176
337	1109	2172
338	1112	2169
339	1114	2163
340	1116	2158
341	1120	2156
342	1123	2152
343	1126	2148
344	1130	2145
345	1133	2142
346	1136	2138
347	1139	2135
348	1143	2132
349	1146	2128
350	1149	2125
351	1152	2122
352	1156	2118
353	1158	2114
354	1162	2111
355	1166	2109
356	1170	2108
357	1175	2108
358	1180	2108
359	1185	2107
360	1189	2105
361	1194	2105
362	1198	2103
363	1203	2102
364	1208	2102
365	1212	2100
366	1217	2099
367	1221	2098
368	1226	2097
369	1230	2095
370	1234	2093
371	1239	2091
372	1243	2090
373	1248	2090
374	1252	2087
375	1255	2083
376	1257	2078
377	1261	2075
378	1264	2071
379	1267	2068
380	1270	2064
381	1274	2061
382	1278	2060
383	1282	2057
384	1286	2054
385	1289	2051
386	1292	2047
387	1296	2045
388	1299	2041
389	1303	2039
390	1309	2039
391	1313	2037
392	1319	2037
393	1324	2037
394	1330	2037
395	1333	2034
396	1337	2031
397	1340	2027
398	1344	2024
399	1347	2021
400	1352	2020
401	1356	2017
402	1359	2014
403	1363	2011
404	1366	2007
405	1370	2004
406	1373	2001
407	1377	1998
408	1380	1994
409	1383	1990
410	1386	1987
411	1389	1983
412	1392	1979
413	1396	1976
414	1399	1973
415	1403	1970
416	1407	1967
417	1411	1965
418	1414	1961
419	1418	1958
420	1421	1955
421	1424	1950
422	1427	1946
423	1430	1943
424	1433	1939
425	1437	1937
426	1441	1934
427	1444	1930
428	1448	1927
429	1451	1924
430	1454	1920
431	1458	1917
432	1461	1913
433	1464	1910
434	1467	1906
435	1471	1903
436	1474	1899
437	1478	1897
438	1482	1893
439	1485	1890
440	1488	1887
441	1492	1883
442	1497	1883
443	1501	1879
444	1504	1875
445	1533	1905
446	1537	1901
447	1540	1897
448	1543	1894
449	1546	1890
450	1550	1886
451	1553	1883
452	1556	1880
453	1560	1876
454	1563	1872
455	1566	1868
456	1569	1864
457	1572	1861
458	1575	1857
459	1579	1854
460	1587	1855
461	1590	1851
462	1593	1847
463	1596	1844
464	1600	1841
465	1603	1837
466	1606	1833
467	1609	1830
468	1613	1826
469	1617	1823
470	1620	1819
471	1624	1816
472	1627	1812
473	1630	1809
474	1633	1805
475	1636	1801
476	1639	1797
477	1642	1793
478	1645	1790
479	1649	1786
480	1652	1783
481	1655	1779
482	1658	1775
483	1661	1771
484	1664	1767
485	1668	1764
486	1671	1760
487	1675	1757
488	1678	1753
489	1681	1750
490	1685	1747
491	1688	1743
492	1691	1739
493	1695	1736
494	1698	1732
495	1701	1729
496	1705	1725
497	1708	1722
498	1712	1719
499	1715	1715
500	1717	1711
501	1721	1707
502	1724	1703
503	1727	1700
504	1730	1696
505	1733	1692
506	1737	1689
507	1740	1685
508	1743	1681
509	1746	1677
510	1749	1674
511	1753	1670
512	1756	1667
513	1760	1664
514	1763	1661
515	1767	1657
516	1770	1653
517	1773	1650
518	1776	1646
519	1779	1642
520	1782	1638
521	1785	1635
522	1788	1631
523	1791	1627
524	1794	1623
525	1797	1620
526	1800	1616
527	1804	1612
528	1807	1609
529	1810	1605
530	1813	1601
531	1816	1598
532	1819	1594
533	1822	1590
534	1826	1587
535	1829	1583
536	1832	1579
537	1836	1576
538	1839	1572
539	1842	1569
540	1845	1565
541	1848	1562
542	1851	1558
543	1855	1555
544	1858	1551
545	1861	1547
546	1864	1544
547	1868	1541
548	1872	1537
549	1875	1534
550	1879	1531
551	1882	1527
552	1886	1524
553	1889	1520
554	1892	1517
555	1896	1514
556	1899	1511
557	1903	1507
558	1906	1503
559	1909	1500
560	1912	1496
561	1915	1493
562	1918	1489
563	1922	1485
564	1924	1481
565	1927	1478
566	1930	1474
567	1933	1470
568	1937	1467
569	1940	1463
570	1943	1460
571	1947	1457
572	1949	1452
573	1952	1449
574	1955	1445
575	1958	1441
576	1962	1438
577	1964	1434
578	1968	1431
579	1972	1428
580	1975	1424
581	1979	1421
582	1982	1418
583	1985	1414
584	1989	1411
585	1992	1407
586	1995	1403
587	1998	1400
588	2001	1396
589	2004	1393
590	2008	1389
591	2011	1386
592	2015	1383
593	2018	1379
594	2021	1376
595	2024	1372
596	2027	1368
597	2030	1365
598	2033	1361
599	2036	1357
600	2039	1354
601	2042	1350
602	2045	1346
603	2049	1343
604	2052	1340
605	2056	1336
606	2059	1333
607	2062	1329
608	2065	1326
609	2069	1323
610	2072	1319
611	2075	1315
612	2078	1312
613	2082	1308
614	2084	1305
615	2088	1301
616	2091	1298
617	2094	1294
618	2097	1291
619	2101	1288
620	2105	1284
621	2108	1281
622	2111	1277
623	2115	1274
624	2118	1271
625	2122	1268
626	2126	1264
627	2129	1261
628	2132	1258
629	2135	1254
630	2138	1250
631	2142	1247
632	2144	1243
633	2147	1239
634	2151	1236
635	2154	1233
636	2158	1229
637	2161	1226
638	2164	1222
639	2167	1219
640	2170	1215
641	2173	1212
642	2176	1208
643	2180	1205
644	2183	1201
645	2186	1198
646	2189	1194
647	2193	1191
648	2195	1187
649	2199	1184
650	2203	1181
651	2207	1178
652	2210	1174
653	2213	1171
654	2217	1167
655	2220	1164
656	2223	1160
657	2226	1157
658	2229	1153
659	2233	1150
660	2236	1147
661	2239	1143
662	2243	1140
663	2246	1136
664	2249	1133
665	2252	1129
666	2255	1126
667	2258	1122
668	2261	1119
669	2265	1115
670	2268	1112
671	2271	1108
672	2274	1105
673	2277	1101
674	2280	1097
675	2283	1094
676	2286	1090
677	2289	1087
678	2293	1084
679	2296	1080
680	2300	1077
681	2302	1073
682	2305	1070
683	2309	1066
684	2312	1063
685	2315	1059
686	2318	1056
687	2321	1052
688	2324	1049
689	2328	1045
690	2330	1042
691	2333	1038
692	2336	1035
693	2340	1031
694	2343	1028
695	2347	1025
696	2349	1021
697	2353	1018
698	2356	1014
699	2360	1011
700	2364	1008
701	2367	1004
702	2370	1001
703	2373	997
704	2376	994
705	2379	991
706	2382	987
707	2385	983
708	2388	980
709	2391	976
710	2394	973
711	2397	969
712	2400	966
713	2403	962
714	2407	959
715	2410	956
716	2413	952
717	2416	949
718	2419	945
719	2422	942
720	2426	938
721	2429	935
722	2433	932
723	2435	928
724	2438	925
725	2442	921
726	2445	918
727	2449	915
728	2452	911
729	2456	908
730	2459	905
731	2463	901
732	2466	898
733	2470	895
734	2473	891
735	2476	888
736	2480	885
737	2483	881
738	2488	878
739	2491	875
740	2494	871
741	2497	868
742	2500	865
743	2504	861
744	2508	858
745	2511	855
746	2514	851
747	2518	848
748	2524	846
749	2528	842
750	2531	839
751	2534	835
752	2567	842
753	2571	839
754	2575	835
755	2579	832
756	2583	829
757	2588	826
758	2592	823
759	2597	820
760	2601	816
761	2606	813
762	2611	811
763	2614	807
764	2617	804
765	2621	800
766	2625	797
767	2628	793
768	2631	790
769	2634	786
770	2637	783
771	2640	779
772	2643	776
773	2646	772
774	2649	769
775	2652	765
776	2657	762
777	2660	759
778	2662	755
779	2665	751
780	2668	748
781	2671	744
782	2674	741
783	2678	737
784	2681	734
785	2685	731
786	2689	727
787	2692	724
788	2697	721
789	2702	718
790	2706	715
791	2710	711
792	2714	708
793	2718	705
794	2722	701
795	2726	698
796	2730	695
797	2735	692
798	2739	689
799	2743	685
800	2747	682
801	2751	679
802	2756	676
803	2760	673
804	2765	669
805	2770	666
806	2773	663
807	2776	659
808	2780	656
809	2783	652
810	2787	649
811	2790	646
812	2793	642
813	2796	639
814	2800	635
815	2803	632
816	2806	628
817	2809	625
818	2813	621
819	2816	618
820	2819	614
821	2822	611
822	2825	607
823	2828	604
824	2831	600
825	2835	597
826	2838	593
827	2842	590
828	2845	586
829	2848	583
830	2851	579
831	2854	576
832	2857	572
833	2860	569
834	2863	565
835	2867	562
836	2870	558
837	2873	555
838	2877	552
839	2880	548
840	2883	545
841	2886	541
842	2889	538
843	2893	534
844	2896	531
845	2899	527
846	2902	524
847	2905	520
848	2908	517
849	2911	513
850	2915	510
851	2918	506
852	2921	503
853	2924	499
854	2928	496
855	2931	493
856	2933	489
857	2937	486
858	2940	482
859	2943	479
860	2946	475
861	2950	472
862	2953	468
863	2956	465
864	2960	461
865	2963	458
866	2966	455
867	2970	451
868	2973	448
869	2977	444
870	2980	441
871	2983	437
872	2986	434
873	2990	431
874	2993	427
875	2997	424
876	3000	420
877	3003	417
878	3007	413
879	3011	410
880	3016	407
881	3019	404
882	3023	400
883	3026	397
884	3029	393
885	3032	390
886	3035	386
887	3039	383
888	3042	379
889	3045	376
890	3049	373
891	3052	369
892	3056	366
893	3058	362
894	3062	359
895	3065	355
896	3069	352
897	3073	349
898	3077	345
899	3081	342
900	3085	339
901	3089	335
902	3093	332
903	3097	328
904	3101	325
905	3107	322
906	3111	319
907	3115	315
908	3120	312
909	3124	308
910	3127	305
911	3130	302
912	3134	298
913	3138	295
914	3141	291
915	3144	288
916	3147	284
917	3150	281
918	3153	277
919	3156	274
920	3159	271
921	3162	267
922	3165	264
923	3168	260
924	3171	257
925	3174	253
926	3178	250
927	3180	246
928	3184	243
929	3188	239
930	3191	236
931	3194	233
932	3197	229
933	3200	226
934	3203	222
935	3206	219
936	3209	215
937	3213	212
938	3216	208
939	3219	205
940	3223	202
941	3226	198
942	3229	195
943	3233	191
944	3236	188
945	3239	184
946	3243	181
947	3246	178
948	3250	174
949	3254	171
950	3258	167
951	3263	164
952	3267	161
953	3270	157
954	3274	154
955	3277	150
956	3281	147
957	3285	144
958	3289	140
959	3292	137
960	3295	133
961	3299	130
962	3302	126
963	3306	123
964	3309	120
965	3312	116
966	3314	113
967	3317	109
968	3321	106
969	3324	102
970	3328	99
971	3330	95
972	3333	92
973	3336	89
974	3339	85
975	3342	82
976	3346	78
977	3349	75
978	3352	71
979	3355	68
980	3358	65
981	3361	61
982	3364	58
983	3367	54
984	3371	51
985	3374	47
986	3377	44
987	3380	41
988	3384	37
989	3387	34
990	3391	30
991	3394	27
992	3398	23
993	3401	20
994	3403	17
995	3407	13
996	3410	10
997	3413	6
998	3417	3
999	3420	0
