iter	RMSE
265	0.4429476737
266	0.4426132361
267	0.4422935687
268	0.4420392412
269	0.442006583
270	0.4419011489
271	0.4417213334
272	0.4415671345
273	0.4414687131
274	0.4411286209
275	0.4409657343
276	0.4407937477
277	0.4406594607
278	0.4405597275
279	0.4403750215
280	0.4402963514
281	0.4401908699
282	0.4401161058
283	0.4400097012
284	0.4399153182
285	0.4394313278
286	0.4393177947
287	0.4391041414
288	0.4388482957
289	0.4384701424
290	0.438370856
291	0.4382704548
292	0.4380171193
293	0.4379200034
294	0.4378177081
295	0.4376054495
296	0.437421176
297	0.4371275707
298	0.4370917495
299	0.4370367517
300	0.4369577425
301	0.4369052134
302	0.436862101
303	0.4367586016
304	0.4365311576
305	0.4363838696
306	0.4363559804
307	0.4361052595
308	0.4360364522
309	0.4359663278
310	0.4358757295
311	0.4358330167
312	0.4356179783
313	0.4355194885
314	0.4354472347
315	0.4351502216
316	0.4350536081
317	0.4349905391
318	0.4349403102
319	0.4348952684
320	0.4347958383
321	0.434422669
322	0.4343032541
323	0.4342329869
324	0.4339749283
325	0.4338675934
326	0.4335593309
327	0.433360342
328	0.4329446362
329	0.4327505129
330	0.4326363042
331	0.4325709536
332	0.4325343407
333	0.4324190076
334	0.4321119186
335	0.4320394857
336	0.4317461073
337	0.4316962986
338	0.4315942554
339	0.431573499
340	0.4315502619
341	0.4314261844
342	0.4312074627
343	0.4311611049
344	0.4309993418
345	0.4309245464
346	0.4308590808
347	0.430671826
348	0.4305860487
349	0.43040916
350	0.4303605039
351	0.4302548862
352	0.4301451208
353	0.4300877964
354	0.429946605
355	0.4296716807
356	0.429629008
357	0.4295793
358	0.4293076715
359	0.4292569316
360	0.4291525266
361	0.4289283001
362	0.4287400049
363	0.428630144
364	0.4284854473
365	0.4283298992
366	0.4281744661
367	0.4280296078
368	0.4279991961
369	0.4277324739
370	0.4276877966
371	0.4275271874
372	0.4274428961
373	0.4272565193
374	0.4271924597
375	0.4271290808
376	0.4270741253
377	0.4269209606
378	0.426804233
379	0.426665798
380	0.4265410944
381	0.4264513049
382	0.4262821045
383	0.4261881872
384	0.4261038075
385	0.4260590191
386	0.426006933
387	0.4258937183
388	0.4258405032
389	0.425821119
390	0.4257269417
391	0.4257026498
392	0.425560078
393	0.4254060482
394	0.4253145276
395	0.4252311479
396	0.4251381194
397	0.4250809037
398	0.4249595777
399	0.4249102443
400	0.4246513248
401	0.4245828982
402	0.4245240948
403	0.4243275936
404	0.4242757912
405	0.4240589248
406	0.4239601502
407	0.4239136981
408	0.4238702668
409	0.4238207698
410	0.4237655287
411	0.4234673214
412	0.4233782694
413	0.4232498579
414	0.4230051329
415	0.4228398721
416	0.4227383502
417	0.4225506551
418	0.4225152573
419	0.4224238054
420	0.4223451184
421	0.4222226033
422	0.4221075356
423	0.4220595403
424	0.4219888455
425	0.4219161802
426	0.4217776638
427	0.4216955335
428	0.4215696054
429	0.4215203598
430	0.421415614
431	0.4213795717
432	0.4213023157
433	0.4211908954
434	0.4210886439
435	0.4209321984
436	0.420875305
437	0.4207742191
438	0.4205843065
439	0.4205158243
440	0.4204392337
441	0.4203753502
442	0.4203476608
443	0.4202715217
444	0.4201972975
445	0.4199734784
446	0.4197867096
447	0.4197416997
448	0.4194836805
449	0.4194395505
450	0.4193080756
451	0.4191823379
452	0.4191372611
453	0.4191139083
454	0.4189969507
455	0.4189576704
456	0.4189150784
457	0.4188320091
458	0.4187899859
459	0.4187068577
460	0.4186276771
461	0.418590276
462	0.4184230394
463	0.418258276
464	0.4181786963
465	0.4181014136
466	0.4180586303
467	0.4180002543
468	0.4178779781
469	0.4177332409
470	0.4176855981
471	0.4176336505
472	0.4176035759
473	0.4175475685
474	0.4174484138
475	0.4173649787
476	0.4173259661
477	0.4172610882
478	0.4171994051
479	0.4171600915
480	0.4171090549
481	0.4169928043
482	0.4169161183
483	0.4168769152
484	0.4168227922
485	0.4167558565
486	0.4167034944
487	0.4166873808
488	0.416634283
489	0.4165543576
490	0.4164974114
491	0.4164230934
492	0.4163169071
493	0.4162323582
494	0.4161067954
495	0.416026502
496	0.4159464423
497	0.4159021136
498	0.4158569963
499	0.415687252
500	0.4156112408
501	0.415540083
502	0.4155042998
503	0.4154888902
504	0.4152807226
505	0.4152113506
506	0.4151322608
507	0.41506085
508	0.4149136188
509	0.4148164824
510	0.4147755726
511	0.4146649932
512	0.4145734661
513	0.4144450875
514	0.4143713306
515	0.4143338551
516	0.4142784886
517	0.4142085438
518	0.4141170509
519	0.4140504665
520	0.413829365
521	0.4137945377
522	0.4137219559
523	0.4136415267
524	0.4134645069
525	0.4134192649
526	0.4131561373
527	0.4131005492
528	0.4130358088
529	0.4130066674
530	0.4129671889
531	0.4129121712
532	0.4127969145
533	0.4126314144
534	0.4125836
535	0.4125349863
536	0.4124472289
537	0.4123298421
538	0.4121344882
539	0.4120872314
540	0.4120360242
541	0.4119763505
542	0.4119503451
543	0.4119167423
544	0.4118506281
545	0.4118177138
546	0.411710926
547	0.4115911225
548	0.4115204934
549	0.4114752006
550	0.411428379
551	0.4113821153
552	0.4112928026
553	0.4112584061
554	0.4112487242
555	0.4111502233
556	0.4111142277
557	0.4110677034
558	0.4110393647
559	0.4109809174
560	0.4109375868
561	0.4109041549
562	0.4108595422
563	0.4108143134
564	0.4107723156
565	0.4107117698
566	0.4106834367
567	0.4106444792
568	0.4105410753
569	0.4104621763
570	0.4104278217
571	0.4103437857
572	0.4102479146
573	0.4101998337
574	0.410154541
575	0.4099978226
576	0.4098805007
577	0.4097557995
578	0.409720063
579	0.4096689139
580	0.4096415668
581	0.409589651
582	0.4095368751
583	0.4094863396
584	0.4094216206
585	0.4093631369
586	0.4092904295
587	0.4092501585
588	0.4092181511
589	0.4091872184
590	0.4090371858
591	0.409017488
592	0.4089822306
593	0.4089433885
594	0.4089010118
595	0.4088460976
596	0.4087929723
597	0.4087541576
598	0.4087285808
599	0.4086384479
600	0.4086149302
601	0.4085712726
602	0.408536784
603	0.4085020098
604	0.408389139
605	0.408338807
606	0.4082690188
607	0.4082334557
608	0.4082027942
609	0.4081241573
610	0.4081004543
611	0.4080614383
612	0.4080313144
613	0.4079610593
614	0.407917681
615	0.4079023669
616	0.4078756102
617	0.4078564421
618	0.4078247687
619	0.4076969015
620	0.407593149
621	0.4075665974
622	0.4074893968
623	0.4074302021
624	0.4073606025
625	0.4073397689
626	0.4073048124
627	0.4072863421
628	0.407272184
629	0.4072049207
630	0.4071626998
631	0.4071421811
632	0.4070849127
633	0.4070171974
634	0.4069574039
635	0.4068747807
636	0.4068528067
637	0.4067694907
638	0.406740358
639	0.4067107615
640	0.4066802366
641	0.4066293033
642	0.4065589566
643	0.4065176689
644	0.4065044722
645	0.4063668863
646	0.4063260283
647	0.4062717482
648	0.4062430722
649	0.4062096556
650	0.4061116309
651	0.4060176545
652	0.405918823
653	0.4057900846
654	0.4057206405
655	0.4055769898
656	0.4055235288
657	0.4054996808
658	0.4054602149
659	0.405391777
660	0.4053529665
661	0.405220013
662	0.4050679968
663	0.4050166238
664	0.4049780672
665	0.4049233613
666	0.4048946795
667	0.404793618
668	0.4047745121
669	0.4047183027
670	0.4045882121
671	0.4045406016
672	0.4044628315
673	0.4044172846
674	0.4043573512
675	0.4043361133
676	0.4042980973
677	0.4042581692
678	0.4041584813
679	0.4041368996
680	0.4040930921
681	0.4039073566
682	0.4038790294
683	0.4038523026
684	0.4038028889
685	0.4037152442
686	0.4036864878
687	0.4036454043
688	0.4036335904
689	0.4035473134
690	0.4033696655
691	0.4033571689
692	0.4032649727
693	0.4032134843
694	0.4030786952
695	0.4030510487
696	0.4029992325
697	0.4029557982
698	0.402892638
699	0.4028544302
700	0.4028254597
701	0.4028101876
702	0.4026669369
703	0.4025670715
704	0.4025360051
705	0.4025106147
706	0.4024701635
707	0.4024320076
708	0.402412906
709	0.4023856311
710	0.4023438109
711	0.4021925314
712	0.4021749922
713	0.4021347384
714	0.4020396255
715	0.4019313708
716	0.401793686
717	0.4017342754
718	0.401699331
719	0.4016548857
720	0.4015914721
721	0.4015291796
722	0.4014333903
723	0.4013990432
724	0.4013717509
725	0.4012868928
726	0.401209515
727	0.4011876907
728	0.4010554583
729	0.4009295735
730	0.4008118513
731	0.4007620444
732	0.4006822998
733	0.4006262456
734	0.4005745995
735	0.4005520613
736	0.400470345
737	0.4004265669
738	0.4003911117
739	0.4003573992
740	0.4003197474
741	0.4002766371
742	0.4002593324
743	0.4001471296
744	0.4001031512
745	0.4000810548
746	0.3999966818
747	0.3999141546
748	0.3998054533
749	0.3997527542
750	0.3997272327
751	0.3996716792
752	0.3996522353
753	0.3996059374
754	0.3995967299
755	0.3995675023
756	0.3995459579
757	0.399493732
758	0.3994524211
759	0.3993719702
760	0.3993499569
761	0.3992633525
762	0.3992119203
763	0.3991284378
764	0.3990945699
765	0.3990685994
766	0.3990418874
767	0.3990304297
768	0.3989789597
769	0.3989288939
770	0.3989197891
771	0.398899208
772	0.3988235955
773	0.3988111899
774	0.3987162194
775	0.3986731372
776	0.3985776497
777	0.398541818
778	0.398530953
779	0.3984831952
780	0.3984712708
781	0.3983970638
782	0.3983765511
783	0.3983291719
784	0.398297412
785	0.3982530394
786	0.398216502
787	0.39817444
788	0.3980678851
789	0.3979955782
790	0.3979619547
791	0.3979440199
792	0.3979361266
793	0.3979051335
794	0.3978529115
795	0.3978135884
796	0.3977682677
797	0.3977427252
798	0.3976986867
799	0.3976697579
800	0.3976454806
801	0.3976200839
802	0.3975594482
803	0.3975241926
804	0.3975054859
805	0.3974655447
806	0.3974117141
807	0.3973904109
808	0.3973277903
809	0.3972852213
810	0.3971767333
811	0.397073468
812	0.397053609
813	0.3970169094
814	0.3968784027
815	0.3968515511
816	0.3968298466
817	0.3967747891
818	0.396724503
819	0.3966556958
820	0.3966477818
821	0.3965972105
822	0.396574892
823	0.3965512381
824	0.3965250928
825	0.3964726855
826	0.3963524718
827	0.3963008592
828	0.3962611224
829	0.3962092163
830	0.3961460314
831	0.3961287743
832	0.3960785504
833	0.3960466307
834	0.3960051781
835	0.3959504439
836	0.3958840844
837	0.3957934745
838	0.3957241481
839	0.3956853732
840	0.3956652488
841	0.3956206572
842	0.3955905088
843	0.3955728744
844	0.3955455248
845	0.3955257581
846	0.3954810533
847	0.3953510349
848	0.3953092087
849	0.3952671768
850	0.3952446448
851	0.3951967113
852	0.3950731448
853	0.3950503459
854	0.395002381
855	0.394983266
856	0.3949672879
857	0.3949424757
858	0.3949168843
859	0.3948984499
860	0.3948681658
861	0.3947340533
862	0.3947035157
863	0.3946643796
864	0.3946224084
865	0.3946087107
866	0.3945406009
867	0.3944667398
868	0.3944384377
869	0.3943870647
870	0.3943448217
871	0.3942609323
872	0.3942435409
873	0.3942223151
874	0.394180138
875	0.3941572061
876	0.3941326927
877	0.3940991042
878	0.3940287294
879	0.3939941459
880	0.3939246341
881	0.39391782
882	0.3938984998
883	0.393826693
884	0.3937262697
885	0.3937100463
886	0.3936917466
887	0.3936185045
888	0.393558641
889	0.393520172
890	0.3933793779
891	0.3933505647
892	0.3933296836
893	0.39332135
894	0.3932985351
895	0.3932429759
896	0.3932090888
897	0.393164569
898	0.3931365453
899	0.3930885048
900	0.3930189348
901	0.3930034477
902	0.3929594717
903	0.3929095592
904	0.3928907842
905	0.3928664677
906	0.3928098034
907	0.3927581135
908	0.3927197045
909	0.3926530232
910	0.3925672773
911	0.3925582158
912	0.3925049275
913	0.3924738348
914	0.392415391
915	0.3923790508
916	0.392235623
917	0.3921050967
918	0.3920757037
919	0.3920129299
920	0.3919926229
921	0.3919735042
922	0.391936659
923	0.3918407386
924	0.391801392
925	0.3917972155
926	0.3917524619
927	0.3917449111
928	0.3917363092
929	0.391672993
930	0.391627757
931	0.3915913398
932	0.3915705039
933	0.3915392419
934	0.3914898018
935	0.3914515769
936	0.3914242787
937	0.3913658445
938	0.3913574028
939	0.3913267687
940	0.3913155513
941	0.3912783816
942	0.3911850179
943	0.3911029303
944	0.391074308
945	0.3910481906
946	0.3910185363
947	0.3909559867
948	0.3909103162
949	0.390868669
950	0.390786795
951	0.3907305295
952	0.3907029815
953	0.3906934004
954	0.3906765297
955	0.3906455395
956	0.3905556032
957	0.3905198845
958	0.3904433953
959	0.3903458161
960	0.3903053864
961	0.3902763808
962	0.3902495498
963	0.390235999
964	0.3902056602
965	0.3901974852
966	0.3901666511
967	0.3901040469
968	0.3900725585
969	0.3900100142
970	0.3898811737
971	0.3898737699
972	0.3898420375
973	0.3898134291
974	0.3897571836
975	0.3897312549
976	0.389717269
977	0.3896480309
978	0.38963775
979	0.3896157474
980	0.3895893575
981	0.3895630617
982	0.3895394897
983	0.3895094631
984	0.3894660262
985	0.3894413781
986	0.3894264011
987	0.3893846003
988	0.3893230241
989	0.389283632
990	0.3892475149
991	0.3891421772
992	0.3890545024
993	0.3890198001
994	0.389001916
995	0.3889761043
996	0.3888535227
997	0.3888193578
998	0.388728869
999	0.3886977761
